dataset_id,window,sensor_scope,comparison_feature_set,baseline_feature_set,candidate_feature_set,is_optical_proxy_feature_set,candidate_model_id,validation_scheme,same_sample_n,baseline_n_folds,candidate_n_folds,baseline_rmse,candidate_rmse,rmse_reduction,baseline_mae,candidate_mae,mae_reduction,baseline_r2,candidate_r2,r2_gain,baseline_bias_mean,candidate_bias_mean,bias_change_abs,underpowered,severe_fold_loss,secondary_rmse_reduction,secondary_mae_reduction,classification,classification_rank,comparison,primary_ranking_scope,selection_basis,ranking_score,rank
any_sensor_3d,3d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_100,leave_one_year_out,152,18,18,2.2381141894816756,2.8598752486006247,-0.6217610591189491,1.6179563167122233,2.1910165241840955,-0.5730602074718723,0.6831943567416476,0.48272367011086115,-0.2004706866307865,0.0004359482923822296,0.00377914019381168,0.0033431919014294503,False,False,-0.7643041623281297,-0.7007538213306537,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset,True,any_sensor_3d_leave_one_year_out_against_B0_F3_same_subset,4.0062176105911895,22
any_sensor_3d,3d,any_sensor,O4_bands_indices,B0_F3_same_subset,O4_bands_indices,True,ridge_alpha_100,leave_one_year_out,152,18,18,2.2381141894816756,2.8767950338741026,-0.638680844392427,1.6179563167122233,2.2197823003313975,-0.6018259836191742,0.6831943567416476,0.47658487463594845,-0.20660948210569918,0.0004359482923822296,0.002816380391415336,0.0023804320990331064,False,False,-0.7964458056027768,-0.7458298468422699,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset,True,any_sensor_3d_leave_one_year_out_against_B0_F3_same_subset,4.006386808443924,23
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,O5_sensor_aware_any_sensor,True,ridge_alpha_100,leave_one_year_out,152,18,18,2.2381141894816756,2.8999402137642987,-0.661826024282623,1.6179563167122233,2.2437838967516797,-0.6258275800394564,0.6831943567416476,0.4681287485037381,-0.21506560823790954,0.0004359482923822296,-0.00966350677469246,0.00922755848231023,False,False,-0.8088964838242045,-0.751066262056993,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset,True,any_sensor_3d_leave_one_year_out_against_B0_F3_same_subset,4.006618260242826,24
any_sensor_3d,3d,any_sensor,O3_bands,B0_F3_same_subset,O3_bands,True,ridge_alpha_100,leave_one_year_out,152,18,18,2.2381141894816756,2.9235126386612076,-0.685398449179532,1.6179563167122233,2.2946339282205446,-0.6766776115083213,0.6831943567416476,0.45944687902969017,-0.22374747771195747,0.0004359482923822296,0.011036294951649357,0.010600346659267127,False,False,-0.8220250739193924,-0.8091697608387725,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset,True,any_sensor_3d_leave_one_year_out_against_B0_F3_same_subset,4.006853984491795,25
any_sensor_0d,0d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_1,leave_one_year_out,188,18,18,2.3634854886754675,2.2735651387163807,0.08992034995908682,1.7163647242293743,1.7006717171221128,0.015693007107261403,0.5296926487012825,0.5647981931501587,0.03510554444887615,0.011128397025863074,0.008264080442871241,-0.0028643165829918323,False,False,0.07154698929526448,-0.007536069323298644,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.999100796500409,26
any_sensor_0d,0d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_0.1,leave_one_year_out,188,18,18,2.3634854886754675,2.2764543718115644,0.08703111686390308,1.7163647242293743,1.7085146958727024,0.007850028356671812,0.5296926487012825,0.5636913865846468,0.03399873788336427,0.011128397025863074,0.00841341713515872,-0.0027149798907043533,False,False,0.06882334095734866,-0.01750550425906794,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.999129688831361,27
any_sensor_0d,0d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,linear_regression,leave_one_year_out,188,18,18,2.3634854886754675,2.2769562757599937,0.08652921291547377,1.7163647242293743,1.7094686098816487,0.006896114347725524,0.5296926487012825,0.5634989740689312,0.033806325367648715,0.011128397025863074,0.008434950508002718,-0.0026934465178603557,False,False,0.06829253826712867,-0.01891882765361874,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.9991347078708452,28
any_sensor_0d,0d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_10,leave_one_year_out,188,18,18,2.3634854886754675,2.3120863657968376,0.05139912287862991,1.7163647242293743,1.713794460047542,0.0025702641818321492,0.5296926487012825,0.5499259305076589,0.020233281806376402,0.011128397025863074,0.007880445386370089,-0.0032479516394929853,False,False,0.019377986486959653,-0.018970496540671178,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.9994860087712136,29
any_sensor_1d,1d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_1,leave_one_year_out,297,18,18,2.370111148349822,2.3407960487187385,0.029315099631083363,1.745991439304445,1.7115281732940577,0.034463266010387184,0.5787545569141415,0.58911059676761,0.010356039853468557,0.0018272671991080996,-0.004371862245440668,0.002544595046332568,False,False,0.046820708840192626,0.036392941370295695,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.9997068490036891,30
any_sensor_1d,1d,any_sensor,O1_quality_only,B0_F3_same_subset,O1_quality_only,False,ridge_alpha_0.1,leave_one_year_out,297,18,18,2.370111148349822,2.3416150072210615,0.02849614112876031,1.745991439304445,1.7169327578817362,0.029058681422708732,0.5787545569141415,0.5888230362727891,0.01006847935864763,0.0018272671991080996,-0.004819192526161034,0.0029919253270529345,False,False,0.0460185601418055,0.0314128011235657,optical_marginal,2,candidate_minus_B0_F3_same_subset,False,secondary_window_or_sensor_sensitivity,1.9997150385887124,31
