dataset_id,window,sensor_scope,comparison_feature_set,baseline_feature_set,candidate_feature_set,is_optical_proxy_feature_set,candidate_model_id,validation_scheme,same_sample_n,baseline_n_folds,candidate_n_folds,baseline_rmse,candidate_rmse,rmse_reduction,baseline_mae,candidate_mae,mae_reduction,baseline_r2,candidate_r2,r2_gain,baseline_bias_mean,candidate_bias_mean,bias_change_abs,underpowered,severe_fold_loss,secondary_rmse_reduction,secondary_mae_reduction,classification,classification_rank,comparison
any_sensor_0d,0d,any_sensor,O3_bands,B0_F3_same_subset,O3_bands,True,ridge_alpha_100,leave_one_river_out,76,6,6,3.1507210935759002,3.690264861528239,-0.5395437679523387,2.6605875672147046,2.8808862183570203,-0.22029865114231573,0.3933699010958308,0.16781648291252493,-0.22555341818330588,-0.2509014075871811,-0.2004179365261426,-0.05048347106103851,False,False,-1.2289960403195015,-0.9762747345974461,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O3_bands,B0_F3_same_subset,O3_bands,True,ridge_alpha_100,leave_one_year_out,76,14,14,2.17759778043745,3.3481417343799866,-1.1705439539425369,1.5657523056902265,2.488438301204502,-0.9226859955142757,0.7183303311559159,0.33412544195775085,-0.3842048891981651,0.05147850333818258,0.08575641481441233,0.03427791147622975,False,False,-1.2289960403195015,-0.9762747345974461,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O3_bands,B0_F3_same_subset,O3_bands,True,ridge_alpha_100,river_year_groupkfold,76,5,5,2.09245870543708,3.3214547457565815,-1.2289960403195015,1.5014540104421967,2.477728745039643,-0.9762747345974461,0.7324420710157993,0.32584352052199717,-0.4065985504938021,-0.05636160561678244,-0.00025612444232138215,-0.056105481174461055,False,False,-1.2289960403195015,-0.9762747345974461,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O4_bands_indices,B0_F3_same_subset,O4_bands_indices,True,linear_regression,leave_one_river_out,76,6,6,3.1507210935759002,3.229020257520999,-0.07829916394509873,2.6605875672147046,2.6883511868558956,-0.027763619641191006,0.3933699010958308,0.36284429959739195,-0.03052560149843886,-0.2509014075871811,-0.35769028957370835,0.10678888198652725,False,False,-0.4405524817097426,-0.33863362311689316,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O4_bands_indices,B0_F3_same_subset,O4_bands_indices,True,linear_regression,leave_one_year_out,76,14,14,2.17759778043745,2.4684138318590567,-0.29081605142160694,1.5657523056902265,1.8611025050776289,-0.29535019938740237,0.7183303311559159,0.638073239605182,-0.0802570915507339,0.05147850333818258,0.06819279345324969,0.01671429011506711,False,False,-0.4405524817097426,-0.33863362311689316,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O4_bands_indices,B0_F3_same_subset,O4_bands_indices,True,linear_regression,river_year_groupkfold,76,5,5,2.09245870543708,2.5330111871468226,-0.4405524817097426,1.5014540104421967,1.8400876335590899,-0.33863362311689316,0.7324420710157993,0.6079167860590047,-0.1245252849567946,-0.05636160561678244,0.04115649903999116,-0.015205106576791277,False,False,-0.4405524817097426,-0.33863362311689316,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O4_bands_indices,B0_F3_same_subset,O4_bands_indices,True,ridge_alpha_0.1,leave_one_river_out,76,6,6,3.1507210935759002,3.0722355088215596,0.07848558475434064,2.6605875672147046,2.576727618230352,0.08385994898435278,0.3933699010958308,0.4232162151411354,0.02984631404530458,-0.2509014075871811,-0.3506734627028549,0.09977205511567377,False,False,-0.3213344619700602,-0.2423136421935288,optical_marginal,2,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O4_bands_indices,B0_F3_same_subset,O4_bands_indices,True,ridge_alpha_0.1,leave_one_year_out,76,14,14,2.17759778043745,2.349942689872772,-0.17234490943532244,1.5657523056902265,1.7670491657343104,-0.20129686004408387,0.7183303311559159,0.671980777745171,-0.04634955341074498,0.05147850333818258,0.08387976151389255,0.03240125817570997,False,False,-0.3213344619700602,-0.2423136421935288,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O4_bands_indices,B0_F3_same_subset,O4_bands_indices,True,ridge_alpha_0.1,river_year_groupkfold,76,5,5,2.09245870543708,2.4137931674071402,-0.3213344619700602,1.5014540104421967,1.7437676526357255,-0.2423136421935288,0.7324420710157993,0.6439556151219463,-0.08848645589385296,-0.05636160561678244,0.04207474167062218,-0.014286863946160258,False,False,-0.3213344619700602,-0.2423136421935288,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O4_bands_indices,B0_F3_same_subset,O4_bands_indices,True,ridge_alpha_1,leave_one_river_out,76,6,6,3.1507210935759002,3.0674429026824845,0.0832781908934157,2.6605875672147046,2.560745747705017,0.09984181950968773,0.3933699010958308,0.4250143464268399,0.031644445331009075,-0.2509014075871811,-0.3924225517969554,0.1415211442097743,False,False,-0.26697552320328066,-0.18631707312290358,optical_marginal,2,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O4_bands_indices,B0_F3_same_subset,O4_bands_indices,True,ridge_alpha_1,leave_one_year_out,76,14,14,2.17759778043745,2.2554181574378984,-0.07782037700044864,1.5657523056902265,1.6629188956787049,-0.09716658998847838,0.7183303311559159,0.6978386600908193,-0.02049167106509664,0.05147850333818258,0.08500953830142215,0.033531034963239566,False,False,-0.26697552320328066,-0.18631707312290358,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O4_bands_indices,B0_F3_same_subset,O4_bands_indices,True,ridge_alpha_1,river_year_groupkfold,76,5,5,2.09245870543708,2.3594342286403607,-0.26697552320328066,1.5014540104421967,1.6877710835651003,-0.18631707312290358,0.7324420710157993,0.6598113774714787,-0.07263069354432061,-0.05636160561678244,0.026751165560135653,-0.029610440056646786,False,False,-0.26697552320328066,-0.18631707312290358,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O4_bands_indices,B0_F3_same_subset,O4_bands_indices,True,ridge_alpha_10,leave_one_river_out,76,6,6,3.1507210935759002,3.1716408697544387,-0.020919776178538463,2.6605875672147046,2.508904479923031,0.15168308729167368,0.3933699010958308,0.3852874995407596,-0.008082401555071228,-0.2509014075871811,-0.39583576915030416,0.14493436156312306,False,False,-0.454383295533908,-0.3294957918315944,optical_marginal,2,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O4_bands_indices,B0_F3_same_subset,O4_bands_indices,True,ridge_alpha_10,leave_one_year_out,76,14,14,2.17759778043745,2.451720614233922,-0.27412283379647207,1.5657523056902265,1.777639263379481,-0.21188695768925458,0.7183303311559159,0.6429519133740265,-0.07537841778188947,0.05147850333818258,0.0767883749601412,0.025309871621958614,False,False,-0.454383295533908,-0.3294957918315944,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
