dataset_id,window,sensor_scope,comparison_feature_set,feature_set,model_id,validation_scheme,sensor,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,Landsat,67,5,,2.542823982988955,1.8681161661452566,1.4035283255889865,0.6720028510972113,0.1009893184423024,-0.08295283993367253,0.8447407174869149,0.8201091390504648
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,Sentinel-2,35,5,,2.3680318891093144,1.743814129848884,1.1885222803663904,0.28274760546379085,-0.3942385724387628,-0.11187225341503115,0.5666059727810405,0.6235020502985283
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,HLS,19,6,,2.974069622123878,2.5552846583838313,2.490813092699936,0.42202869559410616,0.007514983589195562,-0.34455862080633537,0.7617376775432397,0.6926342026686744
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,Landsat,67,6,,3.4925626364737377,2.877694941189725,2.445827267301704,0.3812348035094265,-0.11216331029421396,-0.8141569025800113,0.656920770590859,0.6295604061285514
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,Sentinel-2,35,6,,2.5499151957954815,2.2177840568124343,2.3515836881724397,0.16833507090285393,-0.24305420599398359,-0.9219827115056383,0.4632301488224724,0.5078153456526145
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,HLS,19,7,,2.4097629145210573,1.5287693584927944,0.5949730494350352,0.620551668411305,-0.2208879161532378,0.24156997774673172,0.8837210153065003,0.810440725606777
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,Landsat,67,14,,2.470121066138203,1.817907100047873,1.4500174584082899,0.6904905240571378,0.19619819584722803,-0.295658631479772,0.8457585495230107,0.8323170639388348
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,Sentinel-2,34,6,,2.2961874427854667,1.7676282255031877,1.302478113401496,0.3434798240577611,-0.22034171921934279,0.2131604177277615,0.5666259234861776,0.6472221035700109
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,river_year_groupkfold,HLS,19,5,,2.675578930052272,1.75678134024746,1.254237621268138,0.5322222622401278,-0.026805260863190034,0.106968381790705,0.8802107034284208,0.7584616245770284
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,river_year_groupkfold,Landsat,67,5,,2.5446479782195293,1.8691365300735403,1.4232720770707354,0.6715321305044244,0.10178476112637448,-0.10258126391765554,0.8455589746139724,0.8198057378366669
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,river_year_groupkfold,Sentinel-2,35,5,,2.362953918948515,1.7373549353142137,1.1775738611861408,0.28582043666224155,-0.39017717982463335,-0.07525040261533178,0.5666059727810405,0.624069126797823
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_river_out,HLS,19,6,,2.904914587651908,2.494612159879714,2.495327574987985,0.448594936746309,-0.13729483608114645,-0.43240783573312047,0.7617376775432397,0.7021789310313574
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_river_out,Landsat,67,6,,3.5100879081056435,2.896595362345477,2.550560615006698,0.37500944046794327,-0.14451894799486573,-0.768300007563866,0.6556634486639169,0.6216420904904312
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_river_out,Sentinel-2,35,6,,2.5179197412021077,2.190331071214377,2.228853476963968,0.1890750187494009,-0.2563489208641971,-0.9390069557906688,0.4696736283646053,0.5115789959165684
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,HLS,19,7,,2.3732208272384745,1.4823864582843596,0.7040462481702523,0.6319724616706879,-0.31527281848370536,0.09207386088145153,0.88547617124554,0.8160664151852566
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,Landsat,67,14,,2.4849644284008505,1.8053269279873692,1.4152923736760412,0.6867595613344746,0.21378548300202438,-0.29747797510762375,0.8466965515954913,0.8310616509099462
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,Sentinel-2,34,6,,2.2608671859532703,1.7360187961618891,1.300999879292806,0.3635218439929896,-0.20049627971420073,0.06625897352539978,0.5654034295843735,0.6517178634502033
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,river_year_groupkfold,HLS,19,5,,2.6427028828186105,1.730707200502667,1.2443132708864795,0.5436472293128185,-0.16789462331228316,-0.06623123000385345,0.878455547489381,0.7632291319140493
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,river_year_groupkfold,Landsat,67,5,,2.5650255314699564,1.8792186622364957,1.4691268991515596,0.6662503219125779,0.11171017549498506,-0.14638278975650199,0.8424655635238768,0.8168032388820852
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,river_year_groupkfold,Sentinel-2,35,5,,2.3246690362423226,1.7170880322639683,1.0901590065482392,0.30877541604152714,-0.356496633679215,-0.23122253813484406,0.564925065074397,0.6283471640257776
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_river_out,HLS,19,6,,2.7302244605595227,2.3639809415690687,1.9453898984065816,0.5129195246126865,-0.6012198733263235,-1.27784487990274,0.7204915129758062,0.7353776888673798
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_river_out,Landsat,67,6,,3.634671349443131,3.018765039281574,2.528646080757131,0.3298565669605228,-0.20718177535961982,-1.5353336629844514,0.6161476166743101,0.5765999182449293
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_river_out,Sentinel-2,35,6,,2.4780094837210194,2.052178562941109,1.6777651593389642,0.2145783975031933,-0.2744077235099895,-0.7853410764315774,0.44291918070053143,0.5020571161678341
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,HLS,19,7,,2.2772074490109384,1.4953942640337534,0.9174711088325069,0.6611486609029689,-0.6407951910842088,-0.5465698344975802,0.8802107034284208,0.8324149914657286
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,Landsat,67,14,,2.695023752486214,1.9008306461022393,1.2748460902367098,0.6315634854046185,0.2732054646368637,-0.1540657827705072,0.8412681140696463,0.8103986599127874
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,Sentinel-2,34,6,,2.1538916991339825,1.7130232523250157,1.2513513414672248,0.4223282533659125,-0.11434772715393983,-0.4153849827991065,0.5657090530598246,0.6612444040846517
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,river_year_groupkfold,HLS,19,5,,2.5585923007993907,1.7934489982604573,1.164338000661767,0.5722340695418785,-0.5530998372891044,-0.4953129129943292,0.8802107034284208,0.7756493835074803
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,river_year_groupkfold,Landsat,67,5,,2.7673527044372768,2.0223003876901116,1.816688761543113,0.6115219370589173,0.188826442676224,-0.28014117761065194,0.8345424396350516,0.7944722049362026
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,river_year_groupkfold,Sentinel-2,35,5,,2.1709015129147144,1.7102732523592505,1.1885509283184215,0.397194569105601,-0.2007826717816872,-0.42368732407778964,0.5563804508989599,0.6475250984217621
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_river_out,HLS,19,6,,2.9551264186610524,2.357931019072955,2.085642623082957,0.42936797207612243,-0.5377786020485567,-0.8695754207066013,0.7204915129758062,0.6957900002109917
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_river_out,Landsat,67,6,,4.045487677468486,3.258300689575438,2.951963102067295,0.16980667694770712,0.04002577947098968,-1.1380419105059216,0.46804307667689954,0.4216580354386806
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_river_out,Sentinel-2,35,6,,2.637117076682629,2.181245920797321,2.182465324679236,0.11047996187794729,-0.4265531230733051,-0.9147263725179808,0.33786244903532,0.38292519781594336
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,HLS,19,7,,2.512774448963587,1.8683584632093542,1.1908763777464308,0.5874172850746111,-0.5547672990407191,-0.6405640504891998,0.8714349237332223,0.8121402592728852
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,Landsat,67,14,,3.4838227333844376,2.6309525579022903,2.078914791069325,0.3843277652694085,0.3423297073364579,-0.7644586512566027,0.7767455459775255,0.7166975257801522
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,Sentinel-2,34,6,,2.3007941925126754,1.8618867497879659,1.7134053258877717,0.34084288076988056,-0.28558006790061846,-0.8610345397057588,0.5165036735122114,0.5972404299031282
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,river_year_groupkfold,HLS,19,5,,2.8012703750393197,2.0931063418035682,1.1885175010524494,0.48724007952765747,-0.44606001363446346,-0.8431040628724027,0.8240457133791498,0.7335987650489267
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,river_year_groupkfold,Landsat,67,5,,3.53273729197216,2.6837612944879385,1.8763804908435784,0.3669177218391769,0.3133920109014156,-0.9153872308740594,0.7787612525588136,0.7103132705534793
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,river_year_groupkfold,Sentinel-2,35,5,,2.273026236038106,1.8286163301325842,1.5312117926858955,0.3391455620684518,-0.328645983326226,-1.0347584059327284,0.522201994197211,0.6008719191219007
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,HLS,19,6,,3.055705100854495,2.5347920184239316,2.6952481117115994,0.38986365932182654,0.22096576605738577,-0.03514188819723607,0.7292672926710047,0.6648038195781482
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,Landsat,67,6,,3.5636416714170136,2.9784996084107074,2.737026885854757,0.35579286840247626,-0.10874250336173111,-0.942368588474666,0.6327123341244988,0.6102068134771893
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,Sentinel-2,35,6,,2.602271898267268,2.28459242112355,2.215629484194718,0.13383175573722406,-0.3427464335869915,-0.9729133779232981,0.4576271231336611,0.49795602374184356
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,HLS,19,7,,2.250889622039734,1.4414755124991516,0.7146321536541542,0.6689356536551417,0.05063349218261244,0.4734147774653894,0.8705573457637024,0.8250417610002234
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,Landsat,67,14,,2.4023423872153513,1.7531316628204057,1.357848276110622,0.7072430060936447,0.1952223251068052,-0.18691241934639535,0.8567152120292197,0.8437123934226839
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,Sentinel-2,34,6,,2.2018298258947904,1.721858795114164,1.2205778465843697,0.3963281803456452,-0.28705399210372373,-0.061785086116522336,0.5895476841450035,0.6752573009183399
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,HLS,19,5,,2.444854989741631,1.6226741699704508,0.8165413644625694,0.6094197985733834,0.01567806834715804,0.3255203096543804,0.8494954744952257,0.79487195168236
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,Landsat,67,5,,2.463274545390442,1.8187170256063445,1.507009729229512,0.6922039026742306,0.040090538445526444,-0.16646430746794483,0.8436630129781073,0.83252036065469
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,Sentinel-2,35,5,,2.2782120441991953,1.740823421459431,1.1853044205200218,0.3361267023382155,-0.4100818100956814,-0.2819526063833244,0.5855161844807785,0.6498017773809702
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_river_out,HLS,19,6,,3.126491636835845,2.722239708811838,2.886109223484093,0.3612681723728184,-0.18699421436651975,-0.74253502263306,0.7055726874939684,0.6505085002454799
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_river_out,Landsat,67,6,,3.540617298391174,2.901735474083114,2.6277614079817875,0.3640903073961099,0.12333247539910505,-0.4573870524782784,0.662209505680377,0.6250986063083523
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_river_out,Sentinel-2,35,6,,3.2538084349649066,2.786882214387638,2.615967767258822,-0.35419396831651895,-0.15783761960849937,-0.7918676157268321,0.3913713443634677,0.3971349136822929
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,HLS,19,7,,2.2926065124655928,1.407685961644118,0.589824176043992,0.6565503657567429,-0.21180751290013736,0.027329113085312606,0.8494954744952257,0.8206064962018413
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,Landsat,67,14,,2.4490724337019705,1.775378914354,1.38487428309534,0.6957428934428811,0.307351553345721,0.037163370707276044,0.8532625661028551,0.8370796987753093
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,Sentinel-2,34,6,,2.974201182924143,2.2358068844589343,1.3506449569067196,-0.10147358378849525,-0.10102429776087582,-0.07443652763139941,0.5050427931827985,0.5121692284849781
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,HLS,19,5,,2.43832791344576,1.499259657301414,0.9611264975663794,0.6115024936739445,-0.22419041867005313,-0.05998771920268986,0.8582712541904242,0.7982524472263841
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,Landsat,67,5,,2.6072108893543526,1.928314727572256,1.5051997359201215,0.6551821071650893,0.17996372050057463,0.03448249684424454,0.83827449043407,0.8106862117583885
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,Sentinel-2,35,5,,3.0404071414144673,2.27711852308695,1.5181192138276725,-0.18238905696374408,-0.3119804602376244,-0.06119924124770293,0.4371760793694999,0.4605807887471685
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,HLS,19,6,,3.095274441837002,2.677619147125134,2.8734156139328846,0.37395963194644544,-0.13708540308682504,-0.6605940159534782,0.7178587790672466,0.6557687353668525
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,Landsat,67,6,,3.5031764852789324,2.8589454093366036,2.575611021970392,0.377468251457996,0.08624430140873414,-0.4337807140214487,0.6666999411337415,0.6314152189183264
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,Sentinel-2,35,6,,3.0029742848280696,2.5746368628312077,2.4205329474209627,-0.15345363036345439,-0.12707893492634012,-0.8633462619602765,0.41616473303645757,0.43959135254327547
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,HLS,19,7,,2.277184053623784,1.4058070415863202,0.6257484548340404,0.6611556233934056,-0.1813646654931688,0.045711215436100794,0.853883364342825,0.8227444204302482
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,Landsat,67,14,,2.4373904674083744,1.7700114106913267,1.3779996940230586,0.6986385565009686,0.29108622290358005,0.0018770437726982614,0.8531827361392399,0.8385938588454855
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,Sentinel-2,34,6,,2.832529911544773,2.1419223069776483,1.265579659576611,0.000961070967239297,-0.16263905501519968,0.06611296994892646,0.54171761023692,0.5336475303335374
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,HLS,19,5,,2.4279222732570904,1.5048325958306903,1.0410390873248927,0.6148112688032414,-0.18978946811914418,-0.05020736278258919,0.8582712541904242,0.799267508818281
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,Landsat,67,5,,2.5675902433683966,1.8966574106647978,1.3881300227839874,0.6655825705053982,0.1595178585064907,0.013754020518923937,0.8383543203976853,0.816686891266009
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,Sentinel-2,35,5,,2.772157245026786,2.0801348217345814,1.1894818076944116,0.01704726365550835,-0.25565933071696534,0.1328539353444942,0.4974086055242211,0.5220140637182151
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,HLS,19,6,,3.0655247001304327,2.6064992338727593,2.809912020062546,0.3859359760065463,-0.06329064850953958,-0.6084588289187631,0.7117157332806074,0.6555424719348101
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,Landsat,67,6,,3.4902874251838636,2.8793081276232004,2.5050145081938595,0.3820407234876213,-0.028845439191211734,-0.7162124906408796,0.6576392402633973,0.628243479489104
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,Sentinel-2,35,6,,2.795084841919918,2.40987841729013,2.3439206452660075,0.0007206709792423327,-0.15797290066525063,-0.6877423327688987,0.4153242791831359,0.47105685248934814
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,HLS,19,7,,2.228976549688313,1.3950886898673183,0.8205645544866087,0.6753502942413749,-0.123219087424909,0.1876340864711752,0.8696797677941824,0.8276610514161032
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,Landsat,67,14,,2.4162219464018246,1.7495245537336097,1.3954447372639667,0.7038504205607856,0.2534618301407442,-0.13690847112361837,0.8533623535573746,0.8421201622141378
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,Sentinel-2,34,6,,2.547923660479073,1.9524393604334307,1.2996215375064142,0.19163737487960641,-0.2287380485960175,-0.06190566584407087,0.5461491506309597,0.5889834976456755
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,HLS,19,5,,2.4070282456778136,1.5489678904886455,1.029389966473957,0.6214123976866194,-0.14140068077525073,-0.09127320251985704,0.8582712541904242,0.7996470323447068
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,Landsat,67,5,,2.523660919944662,1.854061815585814,1.4490140537678275,0.6769278841802604,0.11217660193295131,-0.05261963216852994,0.843682970469011,0.8233237432031429
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,Sentinel-2,35,5,,2.468993364234447,1.8701280499688726,1.0538165684679255,0.2202834380153299,-0.29528730989355356,-0.26194990681292474,0.557921282963383,0.5966558877447313
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,HLS,19,6,,3.07028251975592,2.5517639380687207,2.5165069094618495,0.3840283919049453,-0.10116225129840008,-0.6274000496330059,0.6713471466826939,0.6270765683250322
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,Landsat,67,6,,3.624386739822638,3.051411340870744,2.7447333662622206,0.33364365633246573,-0.18565391618605082,-1.4720462442738995,0.6102002843849651,0.579605635030251
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,Sentinel-2,35,6,,2.5651693822410633,2.2419632052564404,2.3670145869519157,0.15835488150282873,-0.2409860404887362,-0.876975611352683,0.3644768210571736,0.48532840286402973
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,HLS,19,7,,2.27083135493603,1.5609015744685333,0.7499495401577665,0.6630435460530898,-0.10141465535357047,-0.20670822399370525,0.8626591440380236,0.815045769381237
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,Landsat,67,14,,2.647171242155566,1.8950199557056024,1.46324086427032,0.6445311548838875,0.20699230038292435,-0.30830336279511883,0.8422859461057424,0.82044962925068
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,Sentinel-2,34,6,,2.2480830325020036,1.7643263755760297,1.2207127595368936,0.3706994698670064,-0.22329959386724824,-0.19636132857587452,0.5421760454500965,0.6360473608724411
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,HLS,19,5,,2.473643772728212,1.772314194072932,1.109050490024424,0.6001672816711432,-0.10883531463239804,-0.16356204184192702,0.8073717319582724,0.7755630011938126
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,Landsat,67,5,,2.7404946162175476,2.0390439273415066,1.6291511776860599,0.6190259653004029,0.07785593267873375,-0.5294614717522235,0.833364947671725,0.7980141100858208
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,Sentinel-2,35,5,,2.139626069297135,1.6721405057068044,1.1669828127772917,0.4144382834854351,-0.25506574121582165,-0.2303093305949604,0.5838352767741352,0.6596405049177241
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_river_out,HLS,19,6,,3.404511325292709,2.571387660572389,2.651175845984665,0.24262043849451198,-0.22037697517280144,-0.7134916922592787,0.5256692037423969,0.5067763995833492
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_river_out,Landsat,67,6,,4.052267560899842,3.329733393197164,2.821204380863266,0.16702168243668836,-0.05736307531295095,-1.6926351670348314,0.46716494707713047,0.4219454718087004
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_river_out,Sentinel-2,35,6,,2.6402813681809993,2.2465871830625677,2.035910802515323,0.10834400105413844,-0.42215271321680337,-0.9608783946295416,0.25928001374974186,0.38644241813761576
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_year_out,HLS,19,7,,2.8578059263395468,2.1191410427642325,1.686450584253003,0.4663340675062565,-0.13678412148462982,-0.6018319124856948,0.7915753285069149,0.7390208469071301
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_year_out,Landsat,67,14,,3.5357310389123513,2.730053119086011,2.2313268750597537,0.3658442815925521,0.24967892869175384,-0.9352347195895678,0.7688423795796042,0.7122334266748003
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_year_out,Sentinel-2,34,6,,2.3483620297681185,1.9257726516295706,1.7605852538315059,0.31330560665042273,-0.3319478231734787,-0.6723605182644259,0.4561430371106365,0.5743394571075863
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,river_year_groupkfold,HLS,19,5,,2.9924191889065583,2.246705264492786,1.6844393932512558,0.4148747001269857,-0.1105014663657572,-0.6525426875896194,0.7415533842442827,0.6938667340662514
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,river_year_groupkfold,Landsat,67,5,,3.5579670500472393,2.7844575348718967,2.1109851928819205,0.35784286183103053,0.195418727413036,-1.1466585724737186,0.7693612743431041,0.702244594592704
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,river_year_groupkfold,Sentinel-2,35,5,,2.279424509503335,1.8583292531048292,1.625338120403124,0.33541988706870507,-0.33158966953020325,-0.6874310771150602,0.4436195589116329,0.6022071765591996
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,HLS,19,6,,3.055705100854495,2.5347920184239316,2.6952481117115994,0.38986365932182654,0.22096576605738577,-0.03514188819723607,0.7292672926710047,0.6648038195781482
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,Landsat,67,6,,3.5636416714170136,2.9784996084107074,2.737026885854757,0.35579286840247626,-0.10874250336173111,-0.942368588474666,0.6327123341244988,0.6102068134771893
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,Sentinel-2,35,6,,2.602271898267268,2.28459242112355,2.215629484194718,0.13383175573722406,-0.3427464335869915,-0.9729133779232981,0.4576271231336611,0.49795602374184356
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,HLS,19,7,,2.250889622039734,1.4414755124991516,0.7146321536541542,0.6689356536551417,0.05063349218261244,0.4734147774653894,0.8705573457637024,0.8250417610002234
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,Landsat,67,14,,2.4023423872153513,1.7531316628204057,1.357848276110622,0.7072430060936447,0.1952223251068052,-0.18691241934639535,0.8567152120292197,0.8437123934226839
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,Sentinel-2,34,6,,2.2018298258947904,1.721858795114164,1.2205778465843697,0.3963281803456452,-0.28705399210372373,-0.061785086116522336,0.5895476841450035,0.6752573009183399
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,HLS,19,5,,2.444854989741631,1.6226741699704508,0.8165413644625694,0.6094197985733834,0.01567806834715804,0.3255203096543804,0.8494954744952257,0.79487195168236
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,Landsat,67,5,,2.463274545390442,1.8187170256063445,1.507009729229512,0.6922039026742306,0.040090538445526444,-0.16646430746794483,0.8436630129781073,0.83252036065469
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,Sentinel-2,35,5,,2.2782120441991953,1.740823421459431,1.1853044205200218,0.3361267023382155,-0.4100818100956814,-0.2819526063833244,0.5855161844807785,0.6498017773809702
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_river_out,HLS,19,6,,3.2412234497750876,2.9129684374977862,3.219641976320598,0.3135293727930296,-0.3322423858905986,-1.4069845762741933,0.669591990743654,0.637443049433598
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_river_out,Landsat,67,6,,3.4643792869977124,2.798604114292918,2.27615571498621,0.39118080350557016,0.12491822246953967,-0.569695743201001,0.6701925020419138,0.6383783968166588
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_river_out,Sentinel-2,35,6,,3.479653778201338,2.8827458467883007,2.5818729852641766,-0.5487060049828698,-0.16647500134282844,-0.6483683312068127,0.39557361363007615,0.37128501289366644
