dataset_id,window,sensor_scope,comparison_feature_set,feature_set,model_id,validation_scheme,season_window,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_year_out,summer,37,15,,2.2071728372834984,1.5627540403352809,1.1180465946899032,0.6438932298974774,-0.01487940921116588,0.07912895333908843,0.8059524869440334,0.8030699516169609
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,river_year_groupkfold,early_season,45,5,,3.193496146177626,2.310572830693299,1.5976111583052006,0.5023736609929425,-0.008438307147641884,-0.3389950110491373,0.7704977472812037,0.7088378687573087
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,river_year_groupkfold,late_season,26,5,,2.0779957375570404,1.7389626313387903,1.2549987683380581,-0.4098739137499654,0.21100007631168177,0.683655716143958,0.4155977971360804,0.5074796832939901
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,river_year_groupkfold,spring_freshet_provisional,64,5,,3.0041383801654895,2.103209780397225,1.506289086205019,0.5315310496662218,0.016500050515864118,-0.22285719919700964,0.7936533401554257,0.7295171758918024
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,river_year_groupkfold,summer,38,5,,2.283411754217822,1.561574293629261,1.2938636863929684,0.6101404886012787,0.21052879714454634,0.05561852916384491,0.7926449155707403,0.7835419806860761
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,early_season,45,6,,3.72477433404257,3.2182205669910218,3.277984573575301,0.32302832389154323,-0.28371212751732044,-1.568471230522519,0.5257436531256097,0.5722135319023646
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,late_season,26,6,,2.6048752165679265,2.1710360870095995,1.7032137423967773,-1.2154646144420993,-0.26475895515459985,-1.0995036672928356,0.14982044044905612,0.14364124973291284
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,spring_freshet_provisional,64,6,,3.5804740583022796,3.059280189325521,2.83027381018414,0.3345399214418471,-0.1259268921837463,-1.1919014625824818,0.5274232155498612,0.5815473257158189
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_river_out,summer,38,6,,3.037995223386945,2.571792539017762,2.410051303866296,0.3098971151510381,0.11186772429935994,-0.6022984222829546,0.6313139841220698,0.5641814916212652
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,early_season,45,15,,2.9550977263599996,2.081765318922496,1.4806942994009171,0.5738973237490239,0.15852819394059875,-0.3433888284690747,0.7985637618465556,0.7606238722539249
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,late_season,26,12,,1.8529909419186241,1.5513636869487288,1.2306451026918261,-0.12108247325835442,0.16163690835702174,0.37722259820465576,0.49598091016240053,0.5675681104508413
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,spring_freshet_provisional,64,16,,2.761659294066794,1.8843976105475209,1.1230683925922444,0.6041039749644113,0.026734685358114157,-0.29103174073802585,0.8190674645372777,0.7787797019555118
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,summer,37,15,,2.067185659784943,1.457501114323709,0.9374818114258439,0.6876320180491484,-0.05853259389481452,0.0013638120885435256,0.8322760785435002,0.8294298474611653
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,early_season,45,5,,3.2118769467242156,2.3304727087474064,1.700624515989137,0.4966288013844806,0.005546518454088892,-0.5216755090737308,0.7654247822071846,0.7047657772301603
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,late_season,26,5,,1.962154095330854,1.6260465436454348,1.2118835879892016,-0.2570634310458231,0.10262517804178438,0.6792428024738189,0.4179921877368645,0.5245986623193555
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,spring_freshet_provisional,64,5,,2.9842958616860997,2.0924016213693375,1.5220208413766003,0.5376991442175338,0.005193235842703148,-0.3392024152073967,0.7933556972572599,0.7332814382768081
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,river_year_groupkfold,summer,38,5,,2.1473914217887087,1.498605077841689,1.341015099199021,0.6552040965367161,0.1092839305079298,0.02219854496915996,0.8161769035364554,0.8102458966822247
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,early_season,45,6,,3.91633595760194,3.367829066479923,2.945493092177827,0.25160574228909227,-0.2281931039753009,-1.6505486217764904,0.4026089554198747,0.5056731398134677
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,late_season,26,6,,2.276555791927568,1.9068347241362813,1.4581346794271344,-0.6921839303086428,-0.3290040054943998,-1.1461291192855434,0.12895503664222413,0.11721213393698189
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,spring_freshet_provisional,64,6,,3.715989944415451,3.1538037522240048,2.7970431940803206,0.2832131913277868,-0.19960759355498442,-1.6168404179753924,0.4462582867807928,0.5345680287868063
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_river_out,summer,38,6,,3.0824815924952897,2.5918639483987636,2.4150153263669387,0.28953832866902884,-0.26756776603460564,-1.0942219587903717,0.6240902110721295,0.5431731453270432
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,early_season,45,15,,3.1672341499851586,2.2826883471110144,1.591054504417933,0.5105245556759916,0.28049418873338783,-0.44188772161261536,0.77761307491749,0.733151654014698
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,late_season,26,12,,1.7429911301592522,1.3400577285954336,0.9584422458893633,0.008069316859152353,0.09831885846701591,0.22432255541999124,0.46211738595131246,0.5091844418696282
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,spring_freshet_provisional,64,16,,2.9401705110446756,2.0522769317352054,1.2837192475111237,0.5512690974933229,0.09645873050103368,-0.45674961759125443,0.8077799300145273,0.7561145793890082
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,summer,37,15,,2.1513610465388755,1.5727149090441503,1.071906288286975,0.6616749564964611,-0.21370948374537074,-0.4962085818873394,0.8224343753779337,0.822583930756438
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,early_season,45,5,,3.3439876131161355,2.4861651593671583,2.0109617431469182,0.454367932457154,0.16094967899966664,-0.8954405007597321,0.7528411935170852,0.6850592321015718
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,late_season,26,5,,1.786352846775133,1.4125135070584585,1.1237198726634774,-0.04189862076681816,-0.011074695005949998,0.14235511783178456,0.41730807613664045,0.4878921417382099
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,spring_freshet_provisional,64,5,,3.1039749878850054,2.252789331227474,1.647469099381491,0.49987637538724194,0.06825362304699006,-0.645494039176274,0.7868991359278164,0.7158024593949819
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,river_year_groupkfold,summer,38,5,,2.230693246884556,1.64099009699854,1.028937182558995,0.6279345232356763,-0.10065321532281385,-0.5372154807127192,0.8261369542568278,0.8034336381898758
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_river_out,early_season,45,6,,4.372312799383526,3.450584316778196,3.2440769671053884,0.06719038310502679,0.600613957591514,-0.13730182583011796,0.13644299569212248,0.29670335113838386
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_river_out,late_season,26,6,,2.0804456720429725,1.747637015486325,1.3390297972165897,-0.4132003256690604,-0.62813904465651,-0.9782546111690262,-0.11048402343617611,-0.07506256344271318
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_river_out,spring_freshet_provisional,64,6,,4.172778170056581,3.3629780893883203,3.249739204772239,0.09616003741198376,0.36925603390636097,-0.46374568308043607,0.20741130880648515,0.3247969411270786
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_river_out,summer,38,6,,3.5489957593843777,3.104242626953878,2.906861697366788,0.05821746933266647,-0.6245531306887928,-1.6723223048537874,0.3753078452764524,0.2962739840373092
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,early_season,45,15,,3.9356070077328518,2.927240100650347,2.5353073768616596,0.24422239861860673,0.9153671744668342,-0.0007032604924486208,0.6938762098645264,0.6357721343823708
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,late_season,26,12,,1.715949765316483,1.4109194787081067,1.1648662411002442,0.03860887288163062,-0.366811651112219,-0.7117435056414085,0.3632632597189444,0.3448215729383995
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,spring_freshet_provisional,64,16,,3.6736460567383333,2.7595225863772814,2.040462241115541,0.29945576029171506,0.5544498354374042,-0.4567197318188283,0.7137705654092256,0.6565420500322388
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,summer,37,15,,2.867619951783921,2.393638569379725,1.866278816611362,0.3988944588783845,-0.5745916098269842,-1.3330767929784741,0.7610126616458449,0.732631787479343
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,river_year_groupkfold,early_season,45,5,,4.002859283619638,2.987873440615426,2.309531107583023,0.21817201294994848,0.8823608240803893,-0.3329628575528698,0.6796455545919535,0.6142201182287808
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,river_year_groupkfold,late_season,26,5,,1.7073831731877132,1.4376513995959133,1.2691104689933255,0.04818408048674527,-0.46339333254077186,-0.8072145756564355,0.34171374431188833,0.37645967340387515
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,river_year_groupkfold,spring_freshet_provisional,64,5,,3.76485225680493,2.849507737969592,2.165236634237042,0.2642389048266518,0.575345938687169,-0.5770311057473085,0.6881274849518613,0.625785804692098
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,river_year_groupkfold,summer,38,5,,2.9800391542776077,2.478092349310629,1.8273504606580637,0.3359762545307714,-0.4838183700686418,-1.60842105550247,0.739342226550725,0.6817151269908177
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,early_season,45,6,,3.7507472129992148,3.196495143398217,3.2519003980677077,0.3135543506110382,-0.23642332258891613,-0.44817097400188644,0.5179036161930347,0.5654376665405171
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,late_season,26,6,,2.7013572688950678,2.234012119660539,1.865540130321822,-1.3826213100846507,-0.24443679286065653,-0.9178732638381513,0.04617753301512005,0.07404214786237773
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,spring_freshet_provisional,64,6,,3.60182293428876,3.0764571285468096,2.984064115946528,0.3265805400028572,-0.0954647845685939,-0.5701263918954447,0.5153114391552667,0.5775937194117897
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,summer,38,6,,3.249005244319653,2.837387861287568,2.762141365675655,0.21070292347566777,0.07374553892225565,-0.9844610238997653,0.584797263724726,0.48632824039685213
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,early_season,45,15,,2.819714108738765,2.0418660942251807,1.5356240987058634,0.6120455648767282,0.205874778481396,-0.32480334933471333,0.8124650038026339,0.7875598722114121
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,late_season,26,12,,1.6865377617448811,1.3825558147437542,1.0519960658938232,0.07128361150211515,0.32193258403382685,0.5495901850928413,0.5585771215828966,0.6259604926096245
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,spring_freshet_provisional,64,16,,2.5968980647173736,1.8309975596932675,1.2205778465843697,0.6499333412054527,0.04281511928693335,-0.19854407549170672,0.8363536482384474,0.8104167686180714
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,summer,37,15,,1.9851463565140892,1.4697654530485487,0.9130961524063501,0.7119335990640712,-0.13684815070090153,-0.15746346744326845,0.8363076195992745,0.8454554393488647
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,early_season,45,5,,2.924285315313558,2.1883079165483483,1.7459026537648406,0.5827368299460287,0.02033772465694729,-0.36245057699708205,0.7884837143618164,0.7646652485840987
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,late_season,26,5,,1.7959088406692234,1.4074185837955437,1.0859731965622208,-0.05307559223112346,0.2023154054278811,0.4683165790020416,0.5093210863667685,0.586505365325339
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,spring_freshet_provisional,64,5,,2.7069382899495738,1.947464410732417,1.48933678358804,0.6196375338549225,-0.097185498282649,-0.32947188753695844,0.8099321171243418,0.788969322836208
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,summer,38,5,,2.047664779328257,1.5086996929650875,1.0236867552648263,0.6864856743733446,-0.20046554452497406,-0.1505672329249106,0.8040278306797374,0.8306339329752608
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,leave_one_river_out,early_season,45,6,,3.7429230954796546,3.2213908765154873,2.9814994985231387,0.31641523635332935,-0.31558176973712926,-1.1157710832810501,0.520209509408498,0.5721611846224289
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,leave_one_river_out,late_season,26,6,,3.255649399644169,2.6090193388963527,2.1467652944626487,-2.460718141286457,0.19595554887141894,-0.896502284955393,0.17068584425588817,0.1423711868198751
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,leave_one_river_out,spring_freshet_provisional,64,6,,3.631184107421334,3.038726189139204,2.8461030563606173,0.3155566915100595,-0.103101691910592,-0.8298794303498269,0.5464265698173721,0.5728062604171955
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,leave_one_river_out,summer,38,6,,3.10414714884505,2.5234893039554547,2.1636345574354676,0.2795161170153414,0.21726936489137844,0.4513229359274884,0.5948667655519156,0.5494293462590072
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,leave_one_year_out,early_season,45,15,,2.9774354815697133,2.1166577011658934,1.529638499704026,0.5674311067990543,0.09848585965387174,-0.09723830970901837,0.7858484078298587,0.7537331076722966
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,leave_one_year_out,late_season,26,12,,2.2649500045942466,1.814993162365039,1.3038735881734382,-0.6749745413140293,0.5040335870418129,0.644935324808813,0.5017958587643045,0.5190320621858102
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,leave_one_year_out,spring_freshet_provisional,64,16,,2.8364583146197906,1.9746199571811316,1.3254931778375387,0.5823680126096669,0.03170439714655679,-0.039749941974273284,0.7959886921256498,0.7631719703994353
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,leave_one_year_out,summer,37,15,,2.296726316281974,1.6855136367543715,1.3627779846166037,0.614409755225658,-0.05906251935742708,0.12097443652219475,0.7235430447745318,0.7854762051194437
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,river_year_groupkfold,early_season,45,5,,3.1186340145665317,2.2998011490436863,1.727811581447395,0.5254309743132439,0.035220249883316256,-0.2749026998844428,0.7607471131129591,0.7251601284778662
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,river_year_groupkfold,late_season,26,5,,2.2793940757353206,1.7392638534699942,1.1968452831411591,-0.6964060031961863,0.5242622518378908,0.5120314100878542,0.46519588815232044,0.49225338595577267
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,river_year_groupkfold,spring_freshet_provisional,64,5,,2.96341793024861,2.118919594165965,1.5828168469831072,0.5441449686584662,0.0841489318241202,-0.08934953477326157,0.780671530673885,0.738610436051256
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,river_year_groupkfold,summer,38,5,,2.3355621329846077,1.6564638260062328,1.4423248524395191,0.5921292888152732,0.2042456237142777,0.19038300685054166,0.7829037670640023,0.7716962567000564
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_river_out,early_season,45,6,,3.7125140332682802,3.192335156382825,2.983859027877596,0.32747756879635914,-0.2907834363579232,-1.1537952075872866,0.5244259998596307,0.5797205446650464
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_river_out,late_season,26,6,,2.961531761995847,2.475811667505392,2.1681957727658547,-1.8636752087734991,-0.006463971084206761,-0.8201616296006944,0.14366343604704016,0.1561684214133783
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_river_out,spring_freshet_provisional,64,6,,3.581341004195507,3.001728044097674,2.71981059931986,0.3342176246074945,-0.07709048455747129,-0.714186062679838,0.5484413832818794,0.5855100579797498
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_river_out,summer,38,6,,3.061153033725816,2.473417301253219,2.128097879939082,0.2993360832972326,0.22276698882242907,-0.1508552023522869,0.6164286335949197,0.5613488576144462
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_year_out,early_season,45,15,,2.974337363540448,2.116262166543152,1.472311418721704,0.5683308423337105,0.10596366468882547,-0.030871855508300072,0.786638999789446,0.7544440471155827
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_year_out,late_season,26,12,,2.012386604511927,1.6992794028194806,1.3015741409819226,-0.3222507007013009,0.35857393484002203,0.5944926804063289,0.5147939791685605,0.5625317182538664
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_year_out,spring_freshet_provisional,64,16,,2.804215087619031,1.9574313619533954,1.325857183900975,0.5918088474358927,0.04230888227357049,0.02569129437679507,0.8018270720512106,0.7693799532624892
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_year_out,summer,37,15,,2.2176051662765257,1.6406457534793704,1.336593525837948,0.6405189562075884,-0.03989398059118514,0.13521080491451976,0.7388391858390867,0.8008205612475243
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,river_year_groupkfold,early_season,45,5,,3.1294173405413637,2.3059892246824636,1.730107378317185,0.5221434581947102,0.05180998008447766,-0.3635056028204495,0.7599565211533719,0.722835199463366
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,river_year_groupkfold,late_season,26,5,,2.0385215905984273,1.6208499437069632,1.2205529345892563,-0.3568180154827727,0.32225642910661934,0.3912642492963816,0.4740893389552324,0.542952199299843
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,river_year_groupkfold,spring_freshet_provisional,64,5,,2.942831749376712,2.1106939856704,1.6143682034888942,0.5504564097131999,0.09182987971364942,0.03774211993226295,0.7837624376932993,0.7425810574175182
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,river_year_groupkfold,summer,38,5,,2.2531297545338114,1.6121351521751106,1.489092483862592,0.6204123490154356,0.19639040361315072,0.15489520232993303,0.7812620004617431,0.7894917605650885
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_river_out,early_season,45,6,,3.7683571809530783,3.2568574613755548,3.073072254666737,0.30709341747483476,-0.3452733312536887,-1.4413866810188969,0.5059129714726261,0.5613573897097835
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_river_out,late_season,26,6,,2.866860187150659,2.415310634429505,2.123485509666822,-1.6835148153733583,-0.19867511849865951,-0.8428796418792119,0.11219430243673612,0.12701453504589358
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_river_out,spring_freshet_provisional,64,6,,3.607081819492745,3.0711774601896673,2.819669133307665,0.3246126359404371,-0.16172869520450622,-1.2269597352285206,0.5348184967889046,0.5750377080528015
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_river_out,summer,38,6,,3.0536428835479055,2.5532419092718395,2.1621865969895175,0.30276984583344946,0.10461627196969235,-0.6508529706304031,0.6093143116517967,0.5583686748410723
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,early_season,45,15,,2.9849474906248084,2.118743052952368,1.4992301846182263,0.565245628305684,0.12602060022324377,-0.0851124099574676,0.7896037196378985,0.7533006098181515
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,late_season,26,12,,1.9036460587519943,1.579400438848442,1.3094452246096644,-0.1832142142868851,0.25457031770007094,0.3349172508225666,0.4778519527564645,0.5644689545404704
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,spring_freshet_provisional,64,16,,2.774722673241685,1.9288323040333681,1.2329273220862875,0.6003497307322947,0.047473573478580305,-0.06390835703637521,0.8100008039469955,0.7756377601400033
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,summer,37,15,,2.0908402952394516,1.5334816743449127,1.0733294285503359,0.6804423142281284,-0.046182102874945286,0.06636653512833846,0.7891148742993296,0.825103941057729
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,river_year_groupkfold,early_season,45,5,,3.1624056330069403,2.323697814283436,1.6813464980511021,0.512015849861027,0.04136062890617459,-0.7499196745098526,0.7531706068335801,0.7156384901294514
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,river_year_groupkfold,late_season,26,5,,1.9191791264666163,1.5358557482093962,1.2584426060160374,-0.20260219791532208,0.11648270873943173,0.14614075072781185,0.4778519527564645,0.5485161235947628
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,river_year_groupkfold,spring_freshet_provisional,64,5,,2.9354906975372934,2.101082356737259,1.6064200700015405,0.5526964335503052,0.05735028505301204,-0.06081871694069041,0.7873799436863919,0.7435561353249442
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,river_year_groupkfold,summer,38,5,,2.1319505528488105,1.5245532897784955,1.3203516690406634,0.6601447955765952,0.1233400732551498,0.054135911147858984,0.7912220511821156,0.8138702392731713
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_river_out,early_season,45,6,,3.9624794055526693,3.4202586402898887,3.0350409170392165,0.23386623585041166,-0.2931136074881695,-1.8667156818420243,0.3989195262751336,0.48815530642706934
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_river_out,late_season,26,6,,2.4536640416352964,2.0446545158030105,1.7286235037037598,-0.9657177852830121,-0.28757616623327864,-0.9602887507897551,0.04241491921388804,0.08639473175369093
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_river_out,spring_freshet_provisional,64,6,,3.7614168002108705,3.197253906197323,2.7674266722004215,0.2655810674785518,-0.24053066210005017,-1.7264739622966587,0.4537451504500412,0.5182525188084358
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_river_out,summer,38,6,,3.1358728682054022,2.630226045635603,2.5208168370558233,0.2647135467738678,-0.28851111058012535,-0.9590021639573854,0.5764789796066127,0.5220488147993958
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,early_season,45,15,,3.194650635879527,2.3369093430966057,1.688751438316853,0.5020137993849518,0.24689106134320693,-0.40003164220584253,0.7435517379919335,0.7241912392976528
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,late_season,26,12,,1.763620873334383,1.3898448591305537,1.150335683423203,-0.015550281413392097,0.1547367672389796,0.08654764423453187,0.4405678705442565,0.5074453272185722
