dataset_id,window,sensor_scope,comparison_feature_set,feature_set,model_id,validation_scheme,year,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
any_sensor_1d,1d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,2024,1,1,,1.0389901975145088,1.0389901975145088,1.0389901975145088,,-1.0389901975145088,-1.0389901975145088,,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2004,6,4,,3.3555569856704364,3.054451331967948,3.510937082411363,-0.19671544823730525,-1.6408443304059688,-2.651702220135908,0.6571428571428573,0.4095550261672637
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2005,11,4,,3.56160112245523,3.228950265048916,3.651794927783623,-1.2072612229462982,0.1208117165882035,-0.96048988081135,0.26363636363636367,0.3565122615261248
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2009,12,6,,3.270733756689257,2.8164290933055534,2.992271982371507,0.1545687690484584,-0.8374165312308653,-1.661305456786325,0.43356643356643365,0.5992518264243096
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2010,4,3,,5.020432008155389,3.631041034188012,2.0866323633755877,-0.05716255741258447,3.2306418099638083,2.0866323633755877,0.6000000000000001,0.7622978446848167
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2011,9,4,,3.5533243990038508,2.7075733904755883,2.3976874585827703,0.5183731941976574,1.599354718920323,0.8728147098752608,0.65,0.8679601917225945
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2012,2,1,,3.5479082315247377,3.5279687017667363,3.5279687017667363,-61.16124849047398,-3.5279687017667363,-3.5279687017667363,0.9999999999999999,1.0
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2013,2,2,,6.756290920937926,6.395054550705292,6.395054550705292,-1.1572526941563437,2.1796202196373065,2.1796202196373065,-0.9999999999999999,-1.0
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2014,7,5,,3.495103823036398,3.0626275252462563,2.756426835116077,0.49508917253785023,0.10810255640408169,-1.705256074553576,0.8214285714285715,0.7043010544427115
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2015,2,2,,1.1015197994554666,0.7819376435551335,0.7819376435551335,0.9295487955527704,0.7758346410053216,0.7758346410053216,0.9999999999999999,1.0
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2016,7,5,,2.540051980802393,1.8934448871716933,1.6513573923099791,-0.05401526703250625,-0.7893231288447947,-0.3322105255908543,0.9285714285714288,0.8407825154813041
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2017,6,4,,2.3439789356277054,2.0943564751507306,2.0643577835455855,0.4440281621767761,-0.7181179527870069,-0.9365097384553365,0.942857142857143,0.8211409205503373
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2018,11,6,,2.7292804557843633,2.485747362588452,2.5029413123135367,0.05181511438752484,-0.47961986301917237,-1.1988352622037208,0.6560381485126155,0.5624085220360411
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2019,9,4,,2.6099899986315744,2.238252036531975,2.34704819347548,0.6380420938917724,0.47377993635403315,-0.12578503622286874,0.4602550748156477,0.8241057939713784
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2020,11,6,,2.5953828920076063,2.3306623111978744,2.7317168687387205,0.48019428124578745,0.07486789282298636,-1.0863827686750893,0.7272727272727273,0.6942988557205276
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2021,14,6,,2.862330740761415,2.544731105645558,2.3900007113328026,-0.5471760596649062,-0.692589765970171,-1.092771200555495,0.26593406593406593,0.25351536570927363
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2022,4,2,,3.267048934471334,2.7405354040966667,2.715306433075591,0.43044724185729466,0.025228971021075797,-0.6768845697535275,0.7999999999999999,0.6607843377164588
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2023,3,2,,1.3812089185306429,1.0781800603249874,0.8215790421061646,-2.62718035460858,-0.9629865644570117,-0.8215790421061646,0.5,0.5442198055853217
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_river_out,2024,1,1,,1.004162046463465,1.004162046463465,1.004162046463465,,-1.004162046463465,-1.004162046463465,,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2004,6,1,,1.6465234659872932,1.5400667639055208,1.6868226318682735,0.7118640090172262,-1.307136765307139,-1.6868226318682735,0.942857142857143,0.9775490417438013
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2005,11,1,,1.8106101605990252,1.459223915979936,1.3670299803661292,0.42955591533636883,0.8187796760905157,0.6063534267611588,0.6636363636363638,0.816183402065679
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2009,12,1,,2.6668993324125987,2.1976569426222694,1.9298513242174193,0.4379160999675771,-1.023838754750557,-1.4720994635928837,0.5454545454545455,0.7370023583515934
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2010,4,1,,4.23604033855385,3.4796516995392235,2.3164467381254705,0.24737304637930468,3.4796516995392235,2.3164467381254705,1.0,0.9511619236571188
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2011,9,1,,3.081379792476689,2.1043696686680198,1.3933834676258634,0.6378142204401409,1.3401748117486447,0.5501636499811777,0.9833333333333333,0.8907498056168299
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2012,2,1,,1.0948439388405955,1.079513750530031,1.079513750530031,-4.9194234588443875,-1.079513750530031,-1.079513750530031,0.9999999999999999,1.0
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2013,2,1,,4.476564134930968,3.8066917406685867,3.8066917406685867,0.05294771010632093,2.3555730609929757,2.3555730609929757,0.9999999999999999,1.0
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2014,7,1,,2.4057754922978374,1.689904135251125,0.6027186472855401,0.7607760183486257,0.349803384162155,0.1741967615756157,0.8214285714285715,0.8761639893688233
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2015,2,1,,1.376810032935573,1.3691115320846878,1.3691115320846878,0.8899343378259803,-1.3691115320846878,-1.3691115320846878,0.9999999999999999,1.0
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2016,7,1,,3.276733608505245,2.0232759308923,0.4274065742059827,-0.7540580579925402,-1.532299824323474,-0.3879278937649535,0.9285714285714288,0.8854331923973242
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2017,6,1,,1.0042043183465044,0.7924887628946479,0.48157769069412826,0.897955511391141,-0.06859403880465376,-0.3583288969909031,0.942857142857143,0.9680811936091642
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2018,11,1,,1.6033919937210006,1.3577315844030295,1.0687178770812968,0.672752664532221,-0.03972751492190599,0.6174729870548905,0.7425987375524745,0.8512704301821028
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2019,9,1,,2.7626320203991517,2.1417353359554876,1.912892160855506,0.5944667545093147,0.7009694554789764,1.2531400510052824,0.33473096350228926,0.7943389747177608
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2020,11,1,,1.4458381256042463,1.1042498428876546,0.5872648105296445,0.8386839708471151,-0.15866654787604437,0.1301225490126301,0.7727272727272727,0.9213819600837446
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2021,14,1,,2.445679288046717,1.9443178413282713,1.4192844869759498,-0.12953350635947203,-1.2428026013089417,-1.0804254848563324,0.665934065934066,0.626580998936501
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2022,4,1,,2.689565537617409,1.7792787915032298,0.6685146082761104,0.6140003213515768,1.4677457686501985,0.6118140317981313,1.0,0.9018215931994145
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,2023,3,1,,1.1141254694811946,0.9572149171235905,0.704710618427729,-1.360035891394475,0.9572149171235905,0.704710618427729,1.0,0.9999698968630467
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2004,6,2,,1.623931252277132,1.5711322904464964,1.602275390359444,0.7197168822732478,-1.2257847767340777,-1.602275390359444,0.942857142857143,0.9808653417787551
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2005,11,3,,1.8473800936446405,1.5100702746642023,1.4035283255889865,0.4061514589753342,0.6244655123177212,0.4717953078209387,0.7000000000000001,0.8173632800256351
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2009,12,5,,2.7458572762276288,2.251955660691248,2.139436253640169,0.4041405655403031,-1.2559555336777033,-1.6502139415105108,0.5734265734265735,0.7396008198567756
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2010,4,3,,4.339765943193269,3.4875436466266967,2.2948532547750067,0.2100634517335499,3.4875436466266967,2.2948532547750067,1.0,0.9259022832825746
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2011,9,3,,3.2412803835212833,2.3423387834593576,2.251664945455868,0.5992494417165428,1.0246445360304923,0.5169617844148506,0.9500000000000001,0.8290883126222246
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2012,2,1,,1.1956866629814114,1.174418292113165,1.174418292113165,-6.0600819557117145,-1.174418292113165,-1.174418292113165,0.9999999999999999,1.0
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,river_year_groupkfold,2013,2,2,,4.5667209273916285,3.8282368515011793,3.8282368515011793,0.014416822841367916,2.489888077300865,2.489888077300865,0.9999999999999999,1.0
