candidate_key,model_id,feature_set,target_scale,validation_scheme,fold_id,fold_group,fold_year,fold_river,n_train,n_test,rivers_in_fold,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r,stress_test,overall_rmse,small_fold_n,high_rmse,high_bias,unstable_fold
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2003,2003,2003,,540,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.156230234363124,1.992649996931347,1.7214312959299596,0.46998075426565755,-0.7429238305265317,-1.5374174408685044,0.7,0.7421155526009597,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2004,2004,2004,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.250659379434679,1.988267611928799,2.0674381554529484,0.5597296477335272,-0.6671905857477206,-1.4499963774622775,0.8443364068226231,0.8091511025400449,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2005,2005,2005,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.8899958513464465,1.4631310473014383,1.3211223407337207,0.6119607020903868,-0.023794997804975064,-0.42235659209530185,0.7810651298116461,0.7938047359681561,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2006,2006,2006,,534,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.489059500190039,2.1129933293358785,2.0441946158187685,0.4772565439006453,1.1929589039704773,1.247074543143741,0.6818181818181819,0.7728845302102929,False,2.4083472666185695,False,False,True,True
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2007,2007,2007,,544,1,Mackenzie,1.1430402708424472,1.1430402708424472,1.1430402708424472,,1.1430402708424472,1.1430402708424472,,,False,2.4083472666185695,True,False,True,True
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2009,2009,2009,,517,28,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7747141989525788,2.281095327800354,1.9464485422374862,0.46781087447968794,0.09344959242288357,-0.8129707361279337,0.7013413895415453,0.7156212177831821,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2010,2010,2010,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.252424918573164,2.3833836962623782,1.7264307720977605,0.32688047125657604,1.5709951237112227,1.4999504021285586,0.6938231458266094,0.7360469122578042,False,2.4083472666185695,False,False,True,True
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2011,2011,2011,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.7979992421306066,2.5894268348554235,1.7150669605969404,0.33169744690686287,2.115281656079442,1.5365370941647836,0.8972506342133317,0.8503383882255251,False,2.4083472666185695,False,True,True,True
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2012,2012,2012,,522,23,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.130319864876102,1.6248474457827486,1.2918577306878904,0.6378514046399917,-0.18500745240628422,-0.7244909711874525,0.8183840131232917,0.8424766179891028,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2013,2013,2013,,512,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.368564352360561,1.8314429394989058,1.3544912592757834,0.4746612276776426,-0.1013426405320071,-0.7697406123354664,0.6150117361452324,0.6897435033159456,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2014,2014,2014,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.0053113344856675,1.9931434260966385,1.2101131607117352,0.5421572236779246,0.4710373702181293,-0.6218148089311475,0.881211278737248,0.8091774998100415,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2015,2015,2015,,509,36,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2557805815340792,1.819534543475751,1.309751785516985,0.5082342563878977,-0.4747926667725554,-0.9902318125301899,0.758305534529275,0.7312435962716723,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2016,2016,2016,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7850805299137524,1.4314966071204274,1.1908666568609023,0.3736757879934419,-0.7316714198826102,-0.5949736860940265,0.7367173504474451,0.7293400509348839,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2017,2017,2017,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.088574153270702,1.59021982089516,1.2847988666288082,0.3600557664547809,-0.20602433095145495,-0.14397517736922438,0.6520888204799966,0.6404739265149536,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2018,2018,2018,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1488787132397054,1.7760210040766549,1.4482480085161527,0.3361634258524605,-0.29349628549478574,-0.4309199706342328,0.5779148889975755,0.6090606050080316,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2019,2019,2019,,519,26,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.472348484978694,1.9049234001933466,1.4742971765839088,0.5594998115132692,-0.16091589315648655,-0.7137267538971224,0.751669202770635,0.7906091623995898,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2020,2020,2020,,514,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.8326367133605244,1.3809143811421418,0.8768226636764345,0.6133558500703251,-0.17185321399317136,-0.2705144326494766,0.790725806451613,0.8007713744329599,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2021,2021,2021,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.033078027425997,1.644717298484282,1.4863790053102273,0.20079187741793347,-0.683614633375503,-0.5638907666492852,0.5637743006164059,0.5798978713790838,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2022,2022,2022,,535,10,Mackenzie;Yukon,2.3070981714737493,1.5662098960646613,1.0956648600735281,0.4447832733879862,0.16900409522277088,-0.2182347545616512,0.6363636363636362,0.7161769961743952,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2023,2023,2023,,533,12,Mackenzie;Yukon,1.6117118993045987,1.2915215825875954,1.0826172596957166,0.6061583215864272,0.3020803634766766,0.4951290632910479,0.7622377622377624,0.8307152900763691,False,2.4083472666185695,False,False,False,False
R1_nonlinear_Q:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R1_nonlinear_Q,raw,leave_one_year_out,loyo_2024,2024,2024,,539,6,Mackenzie;Yukon,1.7579584127370091,1.651449092170692,1.5871843963796906,-3.0309978245141984,-1.651449092170692,-1.5871843963796906,0.8285714285714287,0.8156136232508774,False,2.4083472666185695,False,False,True,True
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2003,2003,2003,,540,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.0239224528781934,1.4503125905591647,1.4192160738966582,0.5330298569009936,-0.8794526305414921,-0.32545336622559073,0.7,0.7882020650091403,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2004,2004,2004,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0394395212156327,1.6356736372856864,1.2137160759941716,0.6384889657007761,-0.7507565327772021,-0.913356738658343,0.8395542384437679,0.8325268457519678,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2005,2005,2005,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.73285726589783,1.441052596313242,1.3790411675573795,0.6738032785018442,-0.13342297203429926,-0.1480670622862692,0.8407230724788703,0.8380931814233769,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2006,2006,2006,,534,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9396170838625335,1.5880813178745468,1.2394753534503131,0.6825684795103558,0.9137200947823338,0.7188407833787358,0.9090909090909091,0.8841911427155431,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2007,2007,2007,,544,1,Mackenzie,1.543093878994311,1.543093878994311,1.543093878994311,,1.543093878994311,1.543093878994311,,,False,2.1408617894987434,True,False,True,True
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2009,2009,2009,,517,28,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6516818089401424,2.1775652911326517,1.8696023230626775,0.5139596761361895,-0.34714652602157026,-0.401066595132471,0.7766219836570507,0.7247207269271304,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2010,2010,2010,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8914526055595484,2.1339251769762844,1.6230816135980555,0.4680022601361029,1.3304654012692894,1.1114320667757647,0.7603785261930375,0.7625773534063075,False,2.1408617894987434,False,False,True,True
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2011,2011,2011,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.4011493451374064,2.3741021938307756,1.5335244040890963,0.46406172091996434,2.0738195795527505,1.225588890704402,0.878771278719608,0.8492297215925555,False,2.1408617894987434,False,True,True,True
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2012,2012,2012,,522,23,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.668405237572367,1.1625701642929325,0.8752138183924876,0.7778735581211704,-0.005302002652470045,-2.5089929609478645e-05,0.9196936282744237,0.8905112229823907,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2013,2013,2013,,512,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.202300267225938,1.6101762262317045,1.2842229148424518,0.545826134139862,0.09575236599426681,0.1219911629595134,0.6940822855327549,0.7537131980441051,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2014,2014,2014,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.464385049124098,1.482546714964386,0.8896467220215865,0.6921390830552809,0.502173557133684,-0.08937549996991523,0.929848198368523,0.8743125499355349,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2015,2015,2015,,509,36,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.761908324942489,1.3351042076939286,0.9638534073111005,0.69999314370605,-0.382880822722955,-0.46725141343051524,0.840973585670011,0.8451509720393057,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2016,2016,2016,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.6545152564399803,1.2205212753448265,0.9036660137186203,0.4619469137654174,-0.6191884925020744,-0.5114974026026626,0.8276803587850483,0.8295653492819896,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2017,2017,2017,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1097594451231076,1.485173503813054,0.8364336381887236,0.34700747263512366,-0.17381648214111275,0.015546919107913837,0.7510515692458775,0.7072251842333177,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2018,2018,2018,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0040542221758133,1.585312853989323,1.1224519787486553,0.4226272216880844,-0.33041479250198197,-0.35490403016290895,0.68707970435381,0.7031357777436369,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2019,2019,2019,,519,26,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.008297961529082,1.4508042952968703,1.2135689577828588,0.7093415041472202,-0.13575939422649388,-0.35920131491208984,0.8755782425716231,0.8586106890574958,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2020,2020,2020,,514,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.6046824198599068,1.2708367312003366,0.9976213382752355,0.7035599568486748,-0.20447318679905538,-0.57366791871637,0.7866935483870968,0.8488304221147198,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2021,2021,2021,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9751006694341244,1.6384231220339784,1.5708079845307745,0.2457240369238003,-0.7758608922266043,-0.8744426838900439,0.704836415362731,0.6562641881119342,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2022,2022,2022,,535,10,Mackenzie;Yukon,1.9874988422875315,1.365195941909642,0.836192634846961,0.5879554634326043,0.7720926889816747,0.744585501372214,0.7212121212121211,0.8173470162541168,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2023,2023,2023,,533,12,Mackenzie;Yukon,1.0999382539872964,0.8419946285288469,0.636903669894592,0.8165644688479335,0.6375191408165252,0.6207465371780554,0.9230769230769231,0.9450897915256061,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:linear_regression:raw:leave_one_year_out,linear_regression,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2024,2024,2024,,539,6,Mackenzie;Yukon,1.226589234125414,0.9853553499001442,0.7872652340000525,-0.9624277070594551,-0.9853553499001442,-0.7872652340000525,0.942857142857143,0.912332898535648,False,2.1408617894987434,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2003,2003,2003,,540,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.0451115513183438,1.4783120167136636,1.4496198338065094,0.5232009510561191,-0.8973228293070464,-0.397425319049173,0.7,0.7842623702066868,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2004,2004,2004,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0571910443151067,1.6687201542618015,1.227883186287713,0.6321683073143325,-0.7333555765394962,-0.9826089964644138,0.832826781232836,0.8260821042392005,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2005,2005,2005,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7090033852494768,1.4087613200943383,1.3174639416158938,0.6827220766217885,-0.12670049813537032,-0.20071814316713255,0.8384534768339215,0.8397036301523301,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2006,2006,2006,,534,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9763066808794947,1.6282613344378551,1.6829804729187483,0.6704458950646697,0.9437747765563113,0.6025159536559372,0.8909090909090911,0.8779177689695015,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2007,2007,2007,,544,1,Mackenzie,1.6129679976012632,1.6129679976012632,1.6129679976012632,,1.6129679976012632,1.6129679976012632,,,False,2.1407601832589878,True,False,True,True
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2009,2009,2009,,517,28,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.628326844487341,2.153099525404264,1.8476021852978324,0.52248367391597,-0.3231363504441784,-0.4706836499975031,0.7766219836570507,0.7286968783772437,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2010,2010,2010,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8938754224314076,2.159381716414802,1.667463390455608,0.46711033950680003,1.346948182493017,1.2367624513719848,0.7612688991745281,0.7642251532371384,False,2.1407601832589878,False,False,True,True
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2011,2011,2011,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.379647611328134,2.34221579928787,1.4830038499327733,0.47081660023029337,2.0513234422528455,1.1611419440947988,0.878771278719608,0.8523065186189335,False,2.1407601832589878,False,True,True,True
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2012,2012,2012,,522,23,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.6565793790963892,1.1512225765910884,0.8421394932395492,0.7810113164319668,-0.02123963626163473,0.004396167781570703,0.9231529809869014,0.8940226383678,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2013,2013,2013,,512,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1955521303747996,1.6124018745996065,1.2234067780171656,0.5486051665270618,0.07647913233652653,-0.006246618675457949,0.6899030810196722,0.7540886410066207,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2014,2014,2014,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.4632802042997533,1.4975005714649998,0.9435378100035603,0.6924150645173186,0.4965328085991394,-0.012456908825957846,0.9336326272735501,0.8766484190087361,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2015,2015,2015,,509,36,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7741848729579157,1.3526542178068868,0.9543406575269704,0.6957978290956564,-0.3922981268719673,-0.48786633951849234,0.8273243435813535,0.8431174212849091,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2016,2016,2016,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.679293442159437,1.2502050935597113,0.9167164569143829,0.44571036378851114,-0.6262488513365836,-0.487122465782317,0.8206832042975403,0.8201550950441655,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2017,2017,2017,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1114138822920956,1.4776641998163471,0.9894457329041604,0.3459829400032419,-0.1771167403230133,-0.005146260289775384,0.7402581816326014,0.7030278764042729,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2018,2018,2018,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0025445790887306,1.5844575634953513,1.1653714352783435,0.4234967575698454,-0.3288987895614648,-0.32172017545065357,0.6790920349375001,0.7020796628678415,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2019,2019,2019,,519,26,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0143834446209907,1.4672668606750703,1.1326230331224378,0.7075773463640482,-0.14418939936889694,-0.3898154055664034,0.8659941179461322,0.858861745560621,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2020,2020,2020,,514,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.6087599284858478,1.274053883817411,0.9033883949733692,0.7020515306053474,-0.20779934618577622,-0.4586797092146706,0.7866935483870968,0.8477318888276961,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2021,2021,2021,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.977007826088162,1.6291884802713381,1.44394318404441,0.2442666763318484,-0.7697158511877861,-0.9400542448222384,0.7005689900426741,0.6546504076934969,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2022,2022,2022,,535,10,Mackenzie;Yukon,2.0015632577959996,1.3526738548968664,0.8378650945472645,0.58210321334209,0.7756805076265942,0.7164806659844143,0.7212121212121211,0.8160673035440934,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2023,2023,2023,,533,12,Mackenzie;Yukon,1.1422079294727745,0.8799885736981468,0.6938901859588582,0.8021950340234733,0.6671060110024923,0.644445830354758,0.9160839160839163,0.9408751199746961,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2024,2024,2024,,539,6,Mackenzie;Yukon,1.2083525949122296,0.9612865659782712,0.7574028820976293,-0.9045076786113184,-0.9612865659782712,-0.7574028820976293,0.942857142857143,0.9123376039643164,False,2.1407601832589878,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_year_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2003,2003,2003,,540,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.1546920644212455,1.6056476335700889,1.5515262229531062,0.4707366743638979,-0.9323954225447796,-0.5835221366310499,0.7,0.7553364644901908,False,2.1807570077854375,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_year_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2004,2004,2004,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.189174078186887,1.8422900281727639,1.527158934686279,0.5834563773119622,-0.7084931404997192,-1.1346358607963043,0.7878419769910624,0.7924183858357065,False,2.1807570077854375,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_year_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2005,2005,2005,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.688535500580295,1.3849077099152207,1.2435206121499496,0.6902763275328626,-0.10155198637612502,-0.16332612988894857,0.8275107835457758,0.8359029820638724,False,2.1807570077854375,False,False,False,False
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_year_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_year_out,loyo_2006,2006,2006,,534,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.136887942185139,1.7180083763259757,1.947453023696518,0.6147154935133783,1.029170892232418,0.25606295377995636,0.9090909090909091,0.8487369698911233,False,2.1807570077854375,False,False,True,True
