candidate_key,model_id,feature_set,target_scale,validation_scheme,year,n,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
B0_F3_finalized:linear_regression:raw:leave_one_river_out,linear_regression,B0_F3_finalized,raw,leave_one_river_out,2024,6,2.613496230129654,2.537135206743612,2.558461150209255,-7.909208563707633,-2.537135206743612,-2.558461150209255,0.6571428571428573,0.7067522468311719
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2003,5,2.25704273022649,1.8060282699840677,1.6672784328281574,0.4192610708996525,-0.891997441102823,-0.8619439867186838,0.7,0.7145149237427272
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2004,42,2.313644830456534,1.983669629071935,1.7687051959835043,0.5347426129382251,-0.7623462238771075,-1.1148507066845779,0.777061834713304,0.765263732716623
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2005,42,1.7565614105809753,1.4540532747814492,1.2243927607946574,0.6648180033902936,-0.0817886896199507,-0.19031625183425094,0.8255654158501055,0.817616616922815
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2006,11,2.180728040813709,1.7771484323484052,1.6578777436503565,0.5987444393212733,1.041754939008786,0.44901440152079,0.9090909090909091,0.8349938117535479
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2007,1,2.0054872051321513,2.0054872051321513,2.0054872051321513,,2.0054872051321513,2.0054872051321513,,
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2009,28,2.6686230198631153,2.087153254498927,1.8074081889033775,0.5077293547688244,-0.19514181734290428,-0.010484371707946138,0.6934027087075465,0.7149280190216032
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2010,30,2.8730835141244393,2.2965000287771145,2.020472051670248,0.4747402394257062,1.3915414086772346,1.0884316731373387,0.756594441021702,0.7802958347955544
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2011,30,3.3294706334867645,2.247959268585761,1.0367199455936542,0.48641332179581287,1.9046473525598413,0.923511276282365,0.871869350764121,0.8491999152027714
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2012,23,1.7848720898914152,1.3150530495302883,1.0279033293228181,0.7457790320979429,-0.08898472394409883,-0.13382281460371281,0.8732394632782949,0.874900639115411
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2013,33,2.316588010809507,1.7944069478365101,1.3557318291625835,0.49746456984352705,0.009558845027421548,-0.6438408775747453,0.695252462796418,0.7257293339758707
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2014,35,2.642654305732235,1.7776434636391278,1.4034332367835072,0.6459878737011002,0.47831822649146033,-0.3444036192070694,0.89536784612272,0.8357596224224948
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2015,36,1.960284443475919,1.6270627152892672,1.533468690087656,0.6286334767495827,-0.3690724385372219,-0.5892707073666021,0.7405357665270607,0.8020861521941872
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2016,37,2.0018298127608105,1.595693330370558,1.1073594769205917,0.21234165232575308,-0.6421148052324448,-0.7591720698500062,0.7886623278292836,0.7317887325786194
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2017,35,2.2536714493219527,1.6398572923356765,1.1559540102777435,0.25488460351276565,-0.20382278948882238,0.20329446715327038,0.690496459519446,0.6711892405006664
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2018,35,2.0724027144555683,1.6672044395901167,1.3152206754322613,0.3825729198452509,-0.2812599950360887,-0.15078054328601365,0.6259810400465978,0.6793874258341582
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2019,26,2.212085567605041,1.7208381766410883,1.5061167134978795,0.6473608131147488,-0.18522348004735414,-0.3748838092184612,0.7848713487946566,0.8161371339424524
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2020,31,1.7431217837961406,1.3845514113649824,1.088811482492305,0.6502045637454981,-0.2502703742391425,-0.30903378764586753,0.7633064516129033,0.8114111855774323
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2021,37,1.9684447705563108,1.578599006082755,1.4916868544430768,0.2507991457603016,-0.7658036090494668,-0.568966303005543,0.6792318634423897,0.6722342573778224
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2022,10,2.2636466318035304,1.5475971558380135,0.9711536439682533,0.46550006680806066,0.7698371226809619,0.4938326078075854,0.7212121212121211,0.7644306596291507
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2023,12,1.6053818195086464,1.2658182859812996,1.1150468449975277,0.6092459124443819,0.9313697557990211,1.065546520480884,0.8251748251748254,0.8802784932214697
B0_F3_finalized:linear_regression:raw:leave_one_year_out,linear_regression,B0_F3_finalized,raw,leave_one_year_out,2024,6,1.01275672427035,0.7662471821553466,0.6281441652862005,-0.3378445095903011,-0.7463609230425007,-0.6281441652862005,0.7714285714285715,0.8792067436803775
B0_F3_finalized:linear_regression:raw:leave_recent_years_out,linear_regression,B0_F3_finalized,raw,leave_recent_years_out,2021,37,1.967308715691542,1.587226365365696,1.5155963220824575,0.2516636736142016,-0.7226637049383965,-0.5461620952222006,0.6820768136557609,0.669316655815146
B0_F3_finalized:linear_regression:raw:leave_recent_years_out,linear_regression,B0_F3_finalized,raw,leave_recent_years_out,2022,10,2.2859269018953716,1.6118601543850253,1.0769201803071926,0.454926499567752,0.7999069773708329,0.5612146839757659,0.7212121212121211,0.7535082321815483
B0_F3_finalized:linear_regression:raw:leave_recent_years_out,linear_regression,B0_F3_finalized,raw,leave_recent_years_out,2023,12,1.6191556015657715,1.3010288418988372,1.1219088194095785,0.6025119998171278,0.9453658307804016,1.0165247087515312,0.8251748251748254,0.8701850140527286
B0_F3_finalized:linear_regression:raw:leave_recent_years_out,linear_regression,B0_F3_finalized,raw,leave_recent_years_out,2024,6,0.9978442017427291,0.7216504817405215,0.5561375518133271,-0.29873590135901407,-0.6570292079232348,-0.5561375518133271,0.8285714285714287,0.8758391758408105
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2003,5,2.2781210207586993,1.8340308612377456,1.5945035279928015,0.4083634991766235,-0.9462210199947485,-1.0492453020619177,0.7,0.7148096564342072
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2004,42,2.2537112104126984,1.932202527945203,1.8078719316604772,0.5585348497336136,-0.7202930666193778,-1.1534674205930586,0.7875177621857162,0.7769360409673652
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2005,42,1.7533579539904656,1.4750578335143092,1.3988946967482083,0.6660394373511415,-0.012086995128800525,-0.16343047684549505,0.829050866304848,0.8176172883244308
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2006,11,2.146175625392474,1.7360596707417957,1.7243868812274776,0.6113590452153451,1.0246045289508996,0.3243611971331184,0.9,0.8390485528653233
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2007,1,2.023846897732538,2.023846897732538,2.023846897732538,,2.023846897732538,2.023846897732538,,
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2009,28,2.6517127695477076,2.0900923584711606,1.866263069615452,0.5139483262136408,-0.11158523643370555,-0.014348586843488498,0.714481275059888,0.7194985495991135
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2010,30,2.844705709153524,2.291014615310821,2.1825125705358013,0.48506510895818433,1.2653787874966844,1.0878093291523858,0.7550362883040934,0.7702040634915844
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2011,30,3.236431240237294,2.173948990961104,0.9916604040669297,0.5147158107947356,1.7690426384250695,0.8740427799551065,0.8734278506250374,0.8464209769143678
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2012,23,1.8109409307230286,1.3236555287578335,1.0202589066177903,0.7382987841798258,-0.0826239179522874,-0.2937524595549723,0.8663207578533395,0.871587280529167
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2013,33,2.347190445388454,1.836602061649178,1.4069795469910193,0.48409975435111396,0.06118658255191396,-0.595057110430977,0.672684758425772,0.7186899593382478
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2014,35,2.6471703713950783,1.7836972423366653,1.3336609054816932,0.6447768881706462,0.4226181527766378,-0.4126250594879455,0.8974703066255129,0.8327489039406323
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2015,36,1.9551388136073782,1.6416911941990622,1.5032361798836846,0.6305805479126294,-0.27593532221991995,-0.6358909050822659,0.7527685778329327,0.8028263519648791
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2016,37,2.0219954165221794,1.5993727883028528,1.0965938153213788,0.196392635612185,-0.5821044653418842,-0.6768479684649114,0.7937619488964505,0.719881359372277
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2017,35,2.2631228067652427,1.6586179070279998,1.0695495869614762,0.2486218282371656,-0.17398565126306995,0.3287844367367825,0.691337502710091,0.6671568934011967
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2018,35,2.0712057910718347,1.6753054464327517,1.4261388625824178,0.383285908199395,-0.30943464199631177,-0.24284417461377616,0.6264014437000878,0.6718161300723391
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2019,26,2.2613349518022416,1.766774853066447,1.6780924321429014,0.6314838565399985,-0.09603652672768037,-0.3069481912982588,0.7906902816029903,0.7994514140269808
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2020,31,1.7297209640684923,1.358841002482533,1.009585459758382,0.6555622238987899,-0.2203253443953518,-0.3075667620638649,0.7717741935483872,0.814569355955757
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2021,37,1.961911059995909,1.5948356907057886,1.5193103899412188,0.2557644236300798,-0.6931119637896597,-0.5091791669334667,0.6799431009957324,0.6596483130834988
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2022,10,2.2911361651070368,1.576413065440055,1.0818979914482698,0.4524393976075699,0.878326788733794,0.691301099274721,0.7212121212121211,0.7751886141188661
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2023,12,1.6058585236029606,1.2477986628542752,1.1353561878750444,0.6090138159706677,0.878223130782496,0.936082564156866,0.8251748251748254,0.8738495887163489
B0_F3_finalized:linear_regression:raw:river_year_groupkfold,linear_regression,B0_F3_finalized,raw,river_year_groupkfold,2024,6,1.1149783290912199,0.9102043760639837,0.7490604548840816,-0.6215420778104119,-0.9102043760639837,-0.7490604548840816,0.8285714285714287,0.8844504425634805
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2003,5,2.3225254437106053,2.1811736586627037,2.394421886996538,0.3850747336202527,-0.1929354744456667,1.1058011224976343,0.7,0.6629514822009869
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2004,42,2.660447287345785,2.2068968983552555,1.990962769288973,0.3848100775263843,-0.6583949314005729,-0.9247408763336038,0.5825329515056342,0.6501648652144698
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2005,42,2.769567350213735,2.2569263471181844,1.767175696721186,0.16674511211349874,0.03444362033132062,-0.5856544584209962,0.49355599578903214,0.5305021932904777
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2006,11,3.5360645573217586,2.8998245859336436,2.527094504583613,-0.05501447566991757,1.2905787377560236,0.8106554951569933,0.45454545454545453,0.5232004796796061
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2007,1,0.33752611431956847,0.33752611431956847,0.33752611431956847,,-0.33752611431956847,-0.33752611431956847,,
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2009,28,3.230767678438302,2.8659060658971773,2.333660598314471,0.2784923472427395,-0.11795448863135696,-1.6014373454441722,0.48699700702357884,0.5294848872050012
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2010,30,3.62124801024971,2.7077924765583155,1.6619223096641078,0.16556181407463533,1.1987858219458178,0.3794069153295432,0.45141910161577287,0.5069795104533344
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2011,30,4.082035557659097,2.9598152550833943,2.255667086998454,0.22800064117821117,1.7758801654808785,0.7052357400691238,0.6850720102914197,0.6351605879482373
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2012,23,3.071319758271786,2.583935119349829,2.0836179023345727,0.2472561115670311,-0.05348530597780421,-1.044389588922864,0.44625649990962096,0.5493358362122202
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2013,33,3.6327697739050135,2.9127029736127446,2.1437767274949198,-0.23579043141247502,0.030826971031478308,0.1669151698012472,0.2487462526186751,0.3970766640443549
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2014,35,3.985224339093167,3.031502205535792,2.1513018182553623,0.19491269986819348,0.5861845583543858,-0.5852653258175238,0.5511249797987687,0.5104260857531341
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2015,36,3.465825061847832,2.8860533378026374,2.481894898417127,-0.16085463728751193,-0.18776312803912606,-1.2730464608470635,0.4510688210996859,0.43726299709514616
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2016,37,3.0669316883319167,2.403509764295511,1.858130365217865,-0.8488078650397439,-0.4671886004798119,-0.8298577552085225,0.35946398731587353,0.4479197701974438
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2017,35,3.1217230642503213,2.559987186482305,2.1961159725325814,-0.4296544417331578,-0.08245722788009836,-0.8664515999949112,0.3881414324826119,0.41567843903846435
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2018,35,3.2771004690805654,2.8147084743532353,2.731664546776763,-0.5438918725207458,-0.10857385031668666,-0.8592610056251386,0.2202915144287557,0.3130976499187432
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2019,26,3.5445577437947042,2.867600311194044,2.3994045768955012,0.09457842611877587,-0.10998509561689662,-1.138892421508071,0.3840495653500239,0.4421034902032414
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2020,31,2.9234187839694448,2.4245478108345506,1.7196518825365894,0.01612314407004367,0.04238543588334195,0.11608714248487129,0.5100806451612904,0.49813500335403565
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2021,37,3.0931478137540878,2.6357205360498033,2.148533355721292,-0.8499208375472094,-0.6948965642974719,-1.111534016171753,0.23968705547652916,0.28662611926395953
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2022,10,2.4110314987502126,1.886955467070927,1.554307323563849,0.3936321595881297,-0.7472176359673887,-1.4007683878745307,0.7575757575757575,0.6973410368046133
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2023,12,1.7725464609516215,1.4433240632006135,1.3384701742513259,0.5236325223378655,-0.5742824888373275,-0.9611507690801453,0.6643356643356644,0.8184146076524741
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_river_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_river_out,2024,6,2.6150953892856643,2.53866060261471,2.559105277441592,-7.92011472161226,-2.53866060261471,-2.559105277441592,0.6571428571428573,0.7062792911051835
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_year_out,2003,5,2.2571225876910277,1.8066504205385727,1.667231862050167,0.4192199753915822,-0.8920273625381526,-0.8637798781359507,0.7,0.7144835895361044
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_year_out,2004,42,2.3128287987452714,1.9832411037198179,1.7704503594682675,0.5350707513128858,-0.7620105132422452,-1.1177978826291841,0.777061834713304,0.7654247795920517
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_year_out,2005,42,1.7561208887144693,1.453623901337942,1.2207164512597033,0.6649861005407116,-0.0816727890254461,-0.19349399851515514,0.8255654158501055,0.8176670684354751
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_year_out,2006,11,2.181302633140342,1.7774263005247448,1.6548479240246863,0.5985329606440849,1.04242769729046,0.4484478547287827,0.9090909090909091,0.8348975187840518
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_year_out,2007,1,2.0032853934676944,2.0032853934676944,2.0032853934676944,,2.0032853934676944,2.0032853934676944,,
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_year_out,2009,28,2.668514457910685,2.0868564234190905,1.806114882963982,0.50776940596747,-0.19394069943343492,-0.010732313554244755,0.6934027087075465,0.7149605569793027
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_year_out,2010,30,2.873984555903692,2.296912544403916,2.0204927461004116,0.4744107291967872,1.3922501062184538,1.088626334179446,0.756594441021702,0.7802369133111375
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_year_out,2011,30,3.3305347603627475,2.2481873799084315,1.0369838413261503,0.48608497607121204,1.905442937263241,0.9216295024269763,0.871869350764121,0.8492856687121783
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_year_out,2012,23,1.7852480106491473,1.3154025414010586,1.026294240587271,0.7456719353448031,-0.08919930647937592,-0.14063664473820392,0.8732394632782949,0.8749102578624591
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_year_out,2013,33,2.316080283085523,1.7937617398948393,1.3567123814304454,0.4976848275744493,0.009137461474114818,-0.6397819712386363,0.695252462796418,0.7257312156883874
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_year_out,2014,35,2.6431645500754364,1.7774338846142632,1.403978724080857,0.6458511550067341,0.47823378442082753,-0.33970445482235334,0.89536784612272,0.8357877621252702
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_year_out,2015,36,1.9607681979274483,1.6272561005593131,1.5353909827930035,0.6284501641938969,-0.3696225710922865,-0.5881401228722092,0.7405357665270607,0.801978956675729
B0_F3_finalized:ridge_alpha_0.1:raw:leave_one_year_out,ridge_alpha_0.1,B0_F3_finalized,raw,leave_one_year_out,2016,37,2.001006658664806,1.5951559645798703,1.1066091552020811,0.21298929068847272,-0.6424969021415559,-0.7594768414270217,0.7886623278292836,0.7318189486695365
