model_id,feature_set,validation_scheme,season_window,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
ridge_alpha_1,F2_q_season,leave_one_river_out,summer,114,6,,2.950461458422188,2.5078651746680123,2.449302027477327,0.025001410025416115,-0.5664236666058357,-1.5619691791590777,0.43481607836542846,0.3214056007329057
ridge_alpha_1,F2_q_season,leave_one_year_out,early_season,146,20,,3.4947826871620626,2.5983894023099623,1.8147204845467033,0.3187717801164226,0.8987411963179706,0.7048076609799789,0.6546087336334403,0.6250335693442138
ridge_alpha_1,F2_q_season,leave_one_year_out,late_season,87,18,,1.9331765301239447,1.5115767639631477,1.3299040535010187,0.1954975329311871,-0.1983875182264419,-0.5027339124098669,0.43752934921952763,0.45702003922256007
ridge_alpha_1,F2_q_season,leave_one_year_out,spring_freshet_provisional,193,20,,3.3196022784096293,2.53517779228129,2.005301283480529,0.3642750631498728,0.4975630438572666,-0.18589231874114187,0.6952322295528373,0.6466769615629782
ridge_alpha_1,F2_q_season,leave_one_year_out,summer,114,20,,2.6839322112056485,2.301965364461009,2.145875324669927,0.19319760085246662,-0.7753713225030924,-1.5975316403484268,0.616852271113571,0.5243543507819632
ridge_alpha_1,F2_q_season,river_year_groupkfold,early_season,146,5,,3.5169693001326596,2.592169052712243,1.8782876152058114,0.3100947754126335,0.8833924222133269,0.36216701056035383,0.6526613139612436,0.6113693134023521
ridge_alpha_1,F2_q_season,river_year_groupkfold,late_season,87,5,,1.9400249887388723,1.5101333319706858,1.2524129726883029,0.18978738602511636,-0.17226635199007653,-0.5067747804401499,0.4388054233183305,0.45053156147134443
ridge_alpha_1,F2_q_season,river_year_groupkfold,spring_freshet_provisional,193,5,,3.345814298591109,2.5333207552858164,2.014586392286036,0.35419588943697977,0.4923049399876855,-0.2302078790515445,0.6873788701019921,0.6317970679135068
ridge_alpha_1,F2_q_season,river_year_groupkfold,summer,114,5,,2.695162531123234,2.296204006333812,2.1807024829475803,0.18643170329780612,-0.7469995341242816,-1.5656901949034614,0.6088923904168311,0.5089660729315405
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,early_season,146,6,,3.6666896584670248,2.7708750267339486,2.236502259968996,0.25010477800228426,0.660684364596338,0.22607991740159017,0.5525408051508649,0.5284029305462956
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,late_season,87,6,,2.241419601381883,1.8103229999152726,1.4757364847305876,-0.08151035881348512,-0.11985256183206257,-0.6569499677817596,0.30391527625987896,0.31681801271496646
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,spring_freshet_provisional,193,6,,3.4954447032139417,2.7029099002811363,2.290830430350111,0.2951413859714149,0.3403917738144678,-0.07626337981978182,0.593947346712879,0.5504032276378366
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,summer,114,6,,2.8984399243727075,2.4740118793613326,2.3369124566756154,0.059079994693972626,-0.6143964277928804,-1.6379911533263853,0.48260371835496607,0.36435388745639385
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,early_season,146,20,,2.9832039561597674,2.239459688915554,1.6182777728277293,0.5036155458678112,0.6270023088288768,0.27416064722426814,0.7450075691891502,0.7285199414555896
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,late_season,87,18,,1.6658185398798544,1.3067621981078206,1.0006289425146093,0.40263505284811396,-0.1775580320644613,-0.14335075948808118,0.6931361060247276,0.6626216656354149
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,spring_freshet_provisional,193,20,,2.8212578524678,2.1262881699697687,1.5854928062066236,0.5408202776773725,0.34728078268647955,0.10486196826582717,0.773452824827145,0.7463596958486959
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,summer,114,20,,2.22203802265076,1.749316593462664,1.51823437541124,0.4469975337027797,-0.5891755875684169,-0.7196640737548479,0.6595156113161488,0.6973142855322119
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,early_season,146,5,,2.970929111256009,2.23996667056672,1.691045903059281,0.5076920400690814,0.6243214187736187,0.35906979609289413,0.7520163518707689,0.7319420025250919
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,late_season,87,5,,1.6409754443711164,1.2989024856151872,0.9165795778772745,0.4203197326251007,-0.1648359134894405,-0.27258409926477967,0.6882414503743197,0.6709338043048473
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,spring_freshet_provisional,193,5,,2.805886355502537,2.1240151918080916,1.6017251683047355,0.5458102868973455,0.3499655869930433,0.03225171712253161,0.7797027935345453,0.7509039984252219
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,summer,114,5,,2.1986627295374497,1.738129971547729,1.4928314375340697,0.4585712352446967,-0.5671929764177689,-0.6610321108661918,0.6665721569516302,0.7032872606040347
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,early_season,146,6,,11.481607422617238,4.776255769213958,2.550623275778234,-6.352883178898515,2.7800409339725776,0.5614880664036193,0.41748628681488353,0.03129839279749585
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,late_season,85,6,,2.274291486010494,1.7794151594600083,1.4938967802350476,-0.11935163106666824,0.2377784101708215,-0.2651587480076394,0.3487528928190391,0.35378302437014275
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,spring_freshet_provisional,193,6,,10.098619265190178,4.255881877768062,2.531440072312666,-4.883301933198115,1.9908778336282058,0.2646430250253182,0.46050700921846055,0.03743313598446716
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,summer,114,6,,3.0045680863872732,2.605660905006902,2.538421113496383,-0.011086230252291385,-0.4302283339799042,-1.5399718662622033,0.45377396216224425,0.3336487193145779
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,early_season,146,20,,3.451810436777914,2.607041391083131,1.9673945003465667,0.3354217034769946,0.7284692368661995,0.4004828266208822,0.6171315097042461,0.6101962160834419
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,late_season,85,18,,1.8816743141302454,1.449232105732132,1.1402243026778907,0.23376286027280724,-0.011740000303861672,-0.37069685676433295,0.52010439680983,0.49796862144840986
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,spring_freshet_provisional,193,20,,3.280092394720256,2.5326708541566454,2.0255530457833713,0.379317795711539,0.3679817734281179,-0.11635931038148595,0.6659104612981669,0.6340644807902842
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,summer,114,20,,2.655597372732557,2.253767907777801,2.216017179730928,0.210142845142813,-0.7045871967169144,-1.5286463631060325,0.6064942991331312,0.5169436442391347
ridge_alpha_1,F4_reduced_hydroclimate,river_year_groupkfold,early_season,146,5,,3.4323162014602024,2.5818974049479007,1.9630063753676232,0.34290697113076607,0.7519930195205718,0.43047708103494475,0.6094420942065034,0.61857649776709
ridge_alpha_1,F4_reduced_hydroclimate,river_year_groupkfold,late_season,85,5,,1.8898572991548797,1.4547561136963192,1.100832008911084,0.2270839779112478,-0.01091213376028437,-0.40914183228148193,0.5092947479726286,0.49186023116366956
ridge_alpha_1,F4_reduced_hydroclimate,river_year_groupkfold,spring_freshet_provisional,193,5,,3.2642901958449575,2.5119664761125953,2.124407141075296,0.38528379700552173,0.38894513349395,-0.09286743245727891,0.6588199853140102,0.6402475513824953
ridge_alpha_1,F4_reduced_hydroclimate,river_year_groupkfold,summer,114,5,,2.6386662875826072,2.2419179676611254,2.250249561610506,0.22018239996612254,-0.6952998729383445,-1.5013485912407996,0.6205952379144808,0.5259283958436138
ridge_alpha_1,F5_snow_hydroclimate_complete_case,leave_one_river_out,early_season,126,6,,16.85397094510238,5.764186587192192,2.654101894819071,-14.895264718507836,3.2771523142558343,0.11745311055223606,0.37724665013772035,0.003182650945299353
ridge_alpha_1,F5_snow_hydroclimate_complete_case,leave_one_river_out,late_season,64,6,,2.3815022110040904,1.7556318481746076,1.3648859543745724,-0.2944018880068058,0.3799114331957356,-0.3232382533503988,0.4440399033769941,0.3567820006448059
ridge_alpha_1,F5_snow_hydroclimate_complete_case,leave_one_river_out,spring_freshet_provisional,163,6,,14.896818299247002,5.096452118309593,2.6120186234525837,-11.804575762900395,2.476641788609713,-0.0604871644804561,0.4030282649478425,0.004936865617412748
ridge_alpha_1,F5_snow_hydroclimate_complete_case,leave_one_river_out,summer,93,6,,3.203005785594285,2.731047490136498,2.489058459184139,-0.04194741311722705,-0.04703463969780046,-1.3561165276677496,0.4311659708951173,0.2941071053769588
ridge_alpha_1,F5_snow_hydroclimate_complete_case,leave_one_year_out,early_season,126,20,,3.378744683313724,2.582142495467158,2.0503947664964706,0.36118657593402936,0.26060347190420036,-0.16976180856697898,0.6114246725537985,0.6083463809720854
ridge_alpha_1,F5_snow_hydroclimate_complete_case,leave_one_year_out,late_season,64,18,,1.961434991266144,1.484708591596457,1.1305891592861435,0.12195859302392331,0.12524432590186185,-0.3738671398833877,0.5152566585470447,0.4599108904855127
ridge_alpha_1,F5_snow_hydroclimate_complete_case,leave_one_year_out,spring_freshet_provisional,163,20,,3.2409129514431285,2.520215654191153,2.06722972760633,0.3939438178254615,0.10492492106416448,-0.3789897516287626,0.6418394052841344,0.6349479729360337
ridge_alpha_1,F5_snow_hydroclimate_complete_case,leave_one_year_out,summer,93,20,,2.7211903609936225,2.2273279188617066,2.0220304688581567,0.24794742542310189,-0.2449203425469643,-1.1878574716179413,0.6042322786782641,0.5040731125444582
ridge_alpha_1,F5_snow_hydroclimate_complete_case,river_year_groupkfold,early_season,126,5,,3.3231478826007406,2.5308486176913045,2.0488049472835446,0.38203679133267887,0.22305668392142855,-0.1703383713136697,0.6311152450144292,0.6259059714546005
ridge_alpha_1,F5_snow_hydroclimate_complete_case,river_year_groupkfold,late_season,64,5,,1.9493229548774327,1.4721171278129064,1.1324611823924644,0.1327690801259872,0.11533491058701681,-0.4955191480913381,0.5257445279579396,0.4729787183278148
ridge_alpha_1,F5_snow_hydroclimate_complete_case,river_year_groupkfold,spring_freshet_provisional,163,5,,3.1914443482936954,2.4719704881939495,2.0032687550118826,0.4123040411972887,0.0781499555747868,-0.39302141880073993,0.6551628827291835,0.6502694409363057
ridge_alpha_1,F5_snow_hydroclimate_complete_case,river_year_groupkfold,summer,93,5,,2.7231078402687414,2.2158196908780394,2.0378089856535526,0.24688718846737656,-0.2456437157455759,-1.0821755489173306,0.6100150840819002,0.5033941951911192
