model_id,feature_set,validation_scheme,river,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
ridge_alpha_0.1,F5_snow_hydroclimate_complete_case,leave_one_year_out,Mackenzie,66,20,,2.458842191578494,2.2001665504466885,2.1443973473951745,-3.28055548732741,-2.1987187678866547,-2.1443973473951745,0.5672873832954196,0.6213009697869392
ridge_alpha_0.1,F5_snow_hydroclimate_complete_case,leave_one_year_out,Ob,47,16,,3.658076916547683,3.006176332806099,2.6483748612051823,-0.9684506476375754,2.135094594524083,2.1200324903277084,0.029731608921394016,0.08885805292241877
ridge_alpha_0.1,F5_snow_hydroclimate_complete_case,leave_one_year_out,Yenisey,46,16,,2.489073443962846,1.85654613431332,1.5021175289583168,0.17279631206302115,-1.1506406579283672,-1.1558863820416523,0.5863813034191517,0.5999701677437609
ridge_alpha_0.1,F5_snow_hydroclimate_complete_case,leave_one_year_out,Yukon,59,19,,2.3659027901617904,1.8794756900849219,1.437207937170295,0.5373255253016412,-0.43420937731420256,-1.1138473692802027,0.8024610313319779,0.8103912834065008
ridge_alpha_0.1,F5_snow_hydroclimate_complete_case,river_year_groupkfold,Kolyma,55,5,,2.606143940973539,1.9170466925440068,1.3680831858795495,0.3864031218867122,1.477860900199455,1.2449379065477135,0.8217547293018288,0.7765291121660999
ridge_alpha_0.1,F5_snow_hydroclimate_complete_case,river_year_groupkfold,Lena,52,5,,3.4530881121754855,2.4739419795001063,1.7917974665565182,0.5125528343477264,0.9359803401358603,0.35414464274696966,0.7336265156936598,0.7571708711953423
ridge_alpha_0.1,F5_snow_hydroclimate_complete_case,river_year_groupkfold,Mackenzie,66,5,,2.490326537331956,2.2305840725064723,2.1923043582803143,-3.390878408068736,-2.2294175003013894,-2.1923043582803143,0.5888828164125488,0.6343102040801616
ridge_alpha_0.1,F5_snow_hydroclimate_complete_case,river_year_groupkfold,Ob,47,5,,3.6603978522033183,3.0008471072935614,2.583570825080127,-0.9709492810620717,2.1439938111921206,2.121076867517914,0.04581212892168105,0.09459152806222183
ridge_alpha_0.1,F5_snow_hydroclimate_complete_case,river_year_groupkfold,Yenisey,46,5,,2.308866278054449,1.7315679184326653,1.423336484682289,0.28823832303265806,-1.2411454321372886,-1.1304144729144028,0.7064084430482322,0.7033389575978706
ridge_alpha_0.1,F5_snow_hydroclimate_complete_case,river_year_groupkfold,Yukon,59,5,,2.301450822342798,1.8187552218228853,1.4142442439426723,0.5621905351069378,-0.37858455555557186,-0.9705367646999683,0.8247329419447977,0.826279428167239
