river,year,n_days_expected,date_min,date_max,n_days_with_flux,annual_flux_kgC,annual_flux_MgC,annual_flux_TgC,annual_flux_80_lower_TgC,annual_flux_80_upper_TgC,annual_flux_90_lower_TgC,annual_flux_90_upper_TgC,annual_flux_95_lower_TgC,annual_flux_95_upper_TgC,n_outside_training_logQ_days,n_outside_training_doy_days,n_outside_training_year_days,n_point_prediction_clipped_days,n_interval_lower_clipped_days,n_high_confidence_days,n_low_confidence_days,n_medium_confidence_days,flux_from_high_confidence_days_TgC,flux_from_low_confidence_days_TgC,flux_from_medium_confidence_days_TgC,coverage_rate,fraction_flux_from_low_confidence_days,annual_confidence_tier,notes
Kolyma,2017,365,2017-01-01,2017-12-31,365.0,1262250489.8001544,1262250.4898001545,1.2622504898001545,0.94008912953552,1.5900489426302395,0.9117516931478337,1.7575398382568836,0.8997337627173724,1.832617448996479,3.0,30.0,0.0,0.0,41.0,291.0,33.0,41.0,1.2563972388785443,0.00485771076392605,0.0009955401576843095,1.0,0.003848452270907929,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Kolyma,2018,365,2018-01-01,2018-12-31,365.0,1135503098.1377082,1135503.0981377081,1.1355030981377081,0.84321174026239,1.4326782980926116,0.8174380219504167,1.5845220300222262,0.8065045713980892,1.6525858167516918,16.0,30.0,0.0,0.0,2.0,317.0,46.0,2.0,0.6968067088565151,0.43863111266857097,6.527661262212479e-05,1.0,0.38628790479563796,low,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Kolyma,2019,365,2019-01-01,2019-12-31,365.0,632962431.686555,632962.431686555,0.6329624316865551,0.447638376028185,0.8217420886092116,0.4314001348755774,0.9182003651540861,0.42451947176770577,0.961437682095726,2.0,30.0,0.0,0.0,14.0,319.0,32.0,14.0,0.5705001678312324,0.06097345763594878,0.0014888062193739039,1.0,0.09633029479092849,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Kolyma,2020,366,2020-01-01,2020-12-31,366.0,567553889.1937405,567553.8891937404,0.5675538891937405,0.38619948719242797,0.752080785046269,0.3703915464211935,0.8463660837922181,0.36370458304650277,0.8886293658125978,31.0,31.0,0.0,0.0,52.0,266.0,62.0,38.0,0.5583940999637657,0.006691159062375698,0.002468630167599149,1.0,0.011789469140773697,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Kolyma,2021,365,2021-01-01,2021-12-31,365.0,718084955.3642874,718084.9553642874,0.7180849553642874,0.5022481435243814,0.9375041810400131,0.48321718547646175,1.0496179579930174,0.47515213946914625,1.099872835866418,0.0,30.0,0.0,0.0,6.0,329.0,30.0,6.0,0.7091763979414105,0.008515690809896804,0.000392866612979995,1.0,0.011858890436684833,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Kolyma,2022,365,2022-01-01,2022-12-31,365.0,749538359.3446343,749538.3593446342,0.7495383593446343,0.5230021267391731,0.9798345925129384,0.5030221132461951,1.097506051971583,0.49454640605811606,1.1502521549483635,0.0,30.0,365.0,0.0,0.0,0.0,30.0,335.0,0.0,0.010579676538512505,0.7389586828061218,1.0,0.014114923414677457,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Kolyma,2023,365,2023-01-01,2023-12-31,365.0,808398359.7846045,808398.3597846045,0.8083983597846045,0.5716214694154688,1.0491052229921547,0.5507564071062268,1.172096066158247,0.5419187512592379,1.2272265770628026,0.0,30.0,365.0,0.0,2.0,0.0,30.0,335.0,0.0,0.011220321916612363,0.7971780378679921,1.0,0.013879694065190813,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Kolyma,2024,366,2024-01-01,2024-12-31,366.0,934681017.2539346,934681.0172539346,0.9346810172539346,0.6554874840045647,1.218508545825316,0.6308632086852611,1.3635321923785206,0.6204173625201219,1.4285388832987769,0.0,31.0,366.0,0.0,0.0,0.0,31.0,335.0,0.0,0.012582579347444509,0.9220984379064902,1.0,0.013461896748916286,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Kolyma,2025,365,2025-01-01,2025-12-31,365.0,994664503.8962282,994664.5038962283,0.9946645038962282,0.7151799158178351,1.2787879181632378,0.6905299700821739,1.4239627495671825,0.6800732342881302,1.4890372089313957,2.0,30.0,365.0,0.0,0.0,0.0,32.0,333.0,0.0,0.06801701873980766,0.9266474851564206,1.0,0.06838186994044353,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2000,366,2000-01-01,2000-12-31,366.0,7066418276.277467,7066418.276277467,7.066418276277466,5.172827314463131,9.481144820422903,4.564844923862966,10.51327828437928,4.111296096573529,11.405339328683649,0.0,25.0,366.0,0.0,0.0,0.0,25.0,341.0,0.0,0.0846866259796879,6.981731650297778,1.0,0.011984377752444644,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2001,365,2001-01-01,2001-12-31,365.0,5453863585.395427,5453863.5853954265,5.4538635853954265,3.9848374962233706,7.327301800288225,3.515445725101406,8.128070847588306,3.167543429188914,8.820166296022787,0.0,24.0,365.0,0.0,34.0,0.0,24.0,341.0,0.0,0.03500372291082393,5.418859862484603,1.0,0.006418151529231185,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2002,365,2002-01-01,2002-12-31,365.0,5779038072.833481,5779038.07283348,5.7790380728334805,4.219984689688466,7.767158878190988,3.7194264152884826,8.616947032701702,3.3489286583583224,9.351409129923606,0.0,24.0,365.0,0.0,24.0,0.0,24.0,341.0,0.0,0.057398251527784945,5.721639821305695,1.0,0.009932146285314643,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2003,365,2003-01-01,2003-12-31,365.0,4734650096.995691,4734650.096995691,4.734650096995691,3.332699133388193,6.522432291609496,2.8825694509241373,7.286589141502121,2.548012634311553,7.947041090143098,0.0,24.0,0.0,0.0,15.0,326.0,24.0,15.0,4.664624098357189,0.05602911094081472,0.013996887697687331,1.0,0.011833844063021097,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2004,366,2004-01-01,2004-12-31,366.0,5880009442.538223,5880009.442538223,5.880009442538224,4.247847551970652,7.966277784522693,3.7256970648544496,8.85801742095304,3.3372170229262266,9.628737699968498,21.0,25.0,0.0,0.0,55.0,286.0,46.0,34.0,5.774409429022051,0.09501716315028418,0.010582850365888654,1.0,0.016159355538257113,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2005,365,2005-01-01,2005-12-31,365.0,6652625550.753337,6652625.550753336,6.652625550753337,4.821441583308527,8.987770057973522,4.233496441719416,9.985887544576476,3.7954883759038003,10.848548972125261,0.0,24.0,0.0,0.0,9.0,332.0,24.0,9.0,6.5589232761844825,0.08160379262452011,0.012098481944334308,1.0,0.012266403993725361,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2006,365,2006-01-01,2006-12-31,365.0,7004697718.086287,7004697.718086287,7.004697718086287,5.129259547954853,9.396275636783571,4.527105542632183,10.418514617645142,4.078510214797742,11.302023974371654,0.0,24.0,0.0,0.0,13.0,328.0,24.0,13.0,6.876561919413785,0.11583341331280554,0.012302385359696445,1.0,0.016536532763394066,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2007,365,2007-01-01,2007-12-31,365.0,7486992388.815694,7486992.3888156945,7.486992388815694,5.50305329680116,10.016931791813864,4.86606249134632,11.098311017112577,4.390873674573183,12.032934604755297,0.0,24.0,0.0,0.0,0.0,341.0,24.0,0.0,7.393537103479623,0.09345528533607037,0.0,1.0,0.012482353458202632,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2008,366,2008-01-01,2008-12-31,366.0,7476925346.513558,7476925.346513558,7.476925346513558,5.486852158295195,10.01468701167205,4.847891855441296,11.099409728828707,4.37123381316179,12.036923057907565,0.0,25.0,0.0,0.0,0.0,341.0,25.0,0.0,7.3885342149329185,0.08839113158063953,0.0,1.0,0.011821855573542104,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2009,365,2009-01-01,2009-12-31,365.0,7193357622.149723,7193357.622149724,7.1933576221497235,5.295162307926022,9.61395568353711,4.685701580535355,10.648598826879052,4.231187512355446,11.542828958120078,0.0,24.0,0.0,0.0,6.0,335.0,24.0,6.0,7.0978459463000645,0.09024144265224689,0.005270233197412222,1.0,0.012545107221470017,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2010,365,2010-01-01,2010-12-31,365.0,5670996581.843937,5670996.581843937,5.670996581843936,4.09208124310167,7.684624903539355,3.5864486825945834,8.545315808615596,3.2103894086930107,9.289201027357068,0.0,24.0,0.0,0.0,32.0,309.0,24.0,32.0,5.580407322122293,0.07061440112365122,0.0199748585979921,1.0,0.012451850411923683,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2011,365,2011-01-01,2011-12-31,365.0,4906607670.787668,4906607.670787669,4.906607670787668,3.4608989781797224,6.750190168560748,2.997043920788726,7.538197901415353,2.6529356972848666,8.219263893012643,0.0,24.0,0.0,0.0,26.0,315.0,24.0,26.0,4.800783031309825,0.09087872966028329,0.014945909817560013,1.0,0.018521702927532892,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2012,366,2012-01-01,2012-12-31,366.0,6850384360.073213,6850384.3600732125,6.850384360073212,4.986179600138553,9.227637319299083,4.3876323481875215,10.243753341817353,3.9411220406575196,11.121970696293477,0.0,25.0,0.0,0.0,0.0,341.0,25.0,0.0,6.800033368245484,0.05035099182772881,0.0,1.0,0.007350097334858257,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2013,365,2013-01-01,2013-12-31,365.0,7236421063.511427,7236421.063511427,7.236421063511426,5.3173194187747885,9.683679091200034,4.701146217011222,10.729717580087065,4.241767870388527,11.633796577005011,0.0,24.0,0.0,0.0,11.0,330.0,24.0,11.0,7.133266999840631,0.08774623977054483,0.015407823900250929,1.0,0.012125640423688465,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2014,365,2014-01-01,2014-12-31,365.0,6783790587.34266,6783790.58734266,6.78379058734266,5.009232342002962,9.046725395105048,4.439468234538528,10.013978083615925,4.017442403439341,10.849963422286901,2.0,24.0,0.0,0.0,26.0,313.0,26.0,26.0,6.173546512342887,0.5812462684590972,0.02899780654067506,1.0,0.08568163491715072,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2015,365,2015-01-01,2015-12-31,365.0,6517510777.279808,6517510.777279808,6.517510777279808,4.811312926253065,8.693271711674328,4.263497548369036,9.623263422496523,3.854832715222874,10.427044528062455,0.0,24.0,0.0,0.0,0.0,341.0,24.0,0.0,6.468734393758965,0.048776383520842535,0.0,1.0,0.007483897639399098,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2016,366,2016-01-01,2016-12-31,366.0,6834065842.591718,6834065.842591718,6.834065842591718,4.993569843317348,9.18108514795586,4.402699059865969,10.184278313447514,3.964356165052851,11.051326591697421,0.0,25.0,0.0,0.0,34.0,307.0,25.0,34.0,6.704749845668269,0.09507612613825414,0.034239870785194595,1.0,0.013912088108035835,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2017,365,2017-01-01,2017-12-31,365.0,6445062408.865315,6445062.408865316,6.445062408865316,4.713170658484875,8.653588466268518,4.15710564344693,9.597585067205454,3.7423093437606036,10.413470437711347,0.0,24.0,0.0,0.0,3.0,338.0,24.0,3.0,6.340184950737819,0.10184029788892673,0.003037160238569616,1.0,0.01580128964288124,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2018,365,2018-01-01,2018-12-31,365.0,7131941414.940964,7131941.4149409635,7.131941414940964,5.196898680587357,9.59952768300299,4.575935205113561,10.654255129736459,4.114694315152048,11.565843892669259,0.0,24.0,0.0,0.0,23.0,318.0,24.0,23.0,7.037670364726869,0.07870841666753119,0.015562633546564009,1.0,0.011036043636399208,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2019,365,2019-01-01,2019-12-31,365.0,4423662754.833697,4423662.754833697,4.423662754833697,3.11958515201992,6.0866358396454165,2.700880038573888,6.7974451752426175,2.390244115986894,7.411789482793266,0.0,24.0,0.0,0.0,29.0,312.0,24.0,29.0,4.3119004009843644,0.06309903342059137,0.04866332042874096,1.0,0.014263979176903486,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2020,366,2020-01-01,2020-12-31,366.0,6186729927.596506,6186729.927596507,6.186729927596507,4.557961054194084,8.263752638517282,4.03704479131766,9.151540388453745,3.649515558017578,9.918845097568783,0.0,25.0,0.0,0.0,33.0,308.0,25.0,33.0,6.094734983447602,0.07728920309847481,0.014705741050429603,1.0,0.012492739137313696,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2021,365,2021-01-01,2021-12-31,365.0,5660341208.7022915,5660341.208702291,5.660341208702292,4.0411137026900485,7.725196670428744,3.521222221433922,8.607783738288719,3.133388337941475,9.370593557889698,0.0,24.0,0.0,0.0,0.0,341.0,24.0,0.0,5.617067431792432,0.04327377690985966,0.0,1.0,0.007645082745776866,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2022,365,2022-01-01,2022-12-31,365.0,6589599312.82873,6589599.312828729,6.589599312828729,4.745655719632076,8.94101502519177,4.153613796887896,9.946087359484439,3.711956400360772,10.814759781647508,0.0,24.0,365.0,0.0,0.0,0.0,24.0,341.0,0.0,0.048583486895974436,6.541015825932755,1.0,0.0073727528169112485,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2023,365,2023-01-01,2023-12-31,365.0,5890770476.920316,5890770.476920315,5.8907704769203155,4.284444024995483,7.939521848389836,3.768832691085595,8.815225498953117,3.3857207111628105,9.572086060404349,0.0,24.0,365.0,0.0,21.0,0.0,24.0,341.0,0.0,0.05769861676407475,5.833071860156241,1.0,0.00979474874978315,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2024,366,2024-01-01,2024-12-31,354.0,5096728707.391321,5096728.707391321,5.09672870739132,3.634404527407924,6.961499444450762,3.164890588702346,7.758563726943583,2.8146378518002964,8.447457189900142,0.0,13.0,354.0,0.0,0.0,0.0,13.0,341.0,0.0,0.06984310287642526,5.026885604514895,0.9672131147540983,0.013703515899352888,medium,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Lena,2025,365,2025-01-01,2025-12-31,231.0,8167522508.833458,8167522.508833459,8.167522508833459,6.131693096014961,10.763632979161553,5.4780416695878,11.873295892773758,4.990424194977301,12.832364745893095,0.0,22.0,231.0,0.0,0.0,0.0,22.0,209.0,0.0,0.08409044900221585,8.083432059831242,0.6328767123287671,0.010295710714144847,low,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2000,366,2000-01-01,2000-12-31,366.0,1337820483.8596184,1337820.4838596184,1.3378204838596184,1.0304915634704055,1.649480268896141,0.9705516077962185,1.7110113624003094,0.8715091696093585,1.8181006790738372,0.0,21.0,366.0,0.0,0.0,0.0,21.0,345.0,0.0,0.02929552014287606,1.3085249637167424,1.0,0.021897945573653013,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2001,365,2001-01-01,2001-12-31,365.0,1572885989.3787735,1572885.9893787734,1.5728859893787734,1.2272356056367906,1.9234072620217466,1.1598216159152186,1.9926107917606488,1.0484293762175212,2.1130532914642037,0.0,20.0,365.0,0.0,0.0,0.0,20.0,345.0,0.0,0.03492175792401057,1.5379642314547628,1.0,0.02220234534468913,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2002,365,2002-01-01,2002-12-31,365.0,1588028940.7851949,1588028.9407851947,1.5880289407851949,1.24059607239312,1.940357816767857,1.172834435431643,2.0099182222265437,1.0608677570330507,2.130981831921692,2.0,20.0,365.0,0.0,0.0,0.0,22.0,343.0,0.0,0.07380672598414609,1.5142222148010487,1.0,0.04647694011650231,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2003,365,2003-01-01,2003-12-31,365.0,1527595357.8994892,1527595.3578994893,1.5275953578994892,1.190430853331434,1.869511168759553,1.1246719087025845,1.9370157193582727,1.0160144007785206,2.0545012991567333,0.0,20.0,0.0,0.0,0.0,345.0,20.0,0.0,1.4915325694421129,0.036062788457376385,0.0,1.0,0.02360755305447138,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2004,366,2004-01-01,2004-12-31,366.0,1223685332.7335305,1223685.3327335306,1.2236853327335306,0.9388771569354888,1.5125070119085613,0.8833295390563747,1.5695291706874592,0.7915448280344959,1.668771093284981,2.0,21.0,0.0,0.0,0.0,343.0,23.0,0.0,1.1464704625735638,0.0772148701599669,0.0,1.0,0.06310026613417062,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2005,365,2005-01-01,2005-12-31,365.0,1694028297.2452965,1694028.2972452966,1.6940282972452965,1.331282887830589,2.061885497856285,1.2605347664569273,2.134511665535647,1.1436333380328667,2.260910957771092,4.0,20.0,0.0,0.0,0.0,341.0,24.0,0.0,1.5954109945544528,0.09861730269084373,0.0,1.0,0.058214672595025656,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2006,365,2006-01-01,2006-12-31,365.0,1619000497.4322822,1619000.4974322822,1.6190004974322822,1.2681092957591567,1.9748364413654385,1.1996731620945698,2.0450892483990093,1.0865919717268981,2.1673579205641262,12.0,20.0,0.0,0.0,0.0,333.0,32.0,0.0,1.496709927171085,0.12229057026119719,0.0,1.0,0.07553460944276963,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2007,365,2007-01-01,2007-12-31,365.0,1751893171.0819538,1751893.1710819537,1.7518931710819536,1.3779392399130737,2.131116843406891,1.3050050623222902,2.205987097322023,1.184491480113295,2.3362920191807874,0.0,20.0,0.0,0.0,0.0,345.0,20.0,0.0,1.7083636928792933,0.043529478202660406,0.0,1.0,0.024847107643999198,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2008,366,2008-01-01,2008-12-31,366.0,1702336852.7905035,1702336.8527905033,1.7023368527905034,1.336061693311289,2.073773544537385,1.2646251464482867,2.1471064123248604,1.146586190673607,2.2747356523372924,0.0,21.0,0.0,0.0,0.0,345.0,21.0,0.0,1.6503744771544304,0.05196237563607305,0.0,1.0,0.03052414423790175,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2009,365,2009-01-01,2009-12-31,365.0,1785957901.923476,1785957.901923476,1.7859579019234761,1.4074489496070506,2.1698007845390785,1.333626382582129,2.2455830106558112,1.2116448604217807,2.3774751378498444,5.0,20.0,0.0,0.0,0.0,340.0,25.0,0.0,1.6601176419473898,0.12584025997608625,0.0,1.0,0.07046093294839499,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2010,365,2010-01-01,2010-12-31,365.0,1471146842.490147,1471146.842490147,1.471146842490147,1.141470338751841,1.805469131966029,1.0771718178190595,1.8714744911491443,0.9709274568854719,1.9863508635515252,7.0,20.0,0.0,0.0,0.0,338.0,27.0,0.0,1.4260697738665875,0.04507706862355959,0.0,1.0,0.03064076767976443,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2011,365,2011-01-01,2011-12-31,365.0,1471244184.0681207,1471244.1840681206,1.4712441840681205,1.1442257543113181,1.8028709421093514,1.0804456513537413,1.8683441216378809,0.975057904004309,1.9822942833667385,0.0,20.0,0.0,0.0,0.0,345.0,20.0,0.0,1.4339668120988258,0.03727737196929477,0.0,1.0,0.02533731135386346,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2012,366,2012-01-01,2012-12-31,366.0,1598309291.519434,1598309.291519434,1.598309291519434,1.2514203646561468,1.950086560774946,1.183764815436375,2.0195380623367063,1.0719734322725236,2.14041213462498,9.0,21.0,0.0,0.0,0.0,336.0,30.0,0.0,1.40260094717416,0.1957083443452737,0.0,1.0,0.12244710418921699,medium,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2013,365,2013-01-01,2013-12-31,365.0,1633039002.929146,1633039.0029291462,1.6330390029291462,1.2809894797270915,1.990049591403571,1.2123274325981535,2.0605343088939065,1.09887295165866,2.1832066002851747,18.0,20.0,0.0,0.0,0.0,327.0,38.0,0.0,1.3455345786253483,0.28750442430379775,0.0,1.0,0.1760548424061565,medium,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2014,365,2014-01-01,2014-12-31,365.0,1358946035.9541094,1358946.0359541094,1.3589460359541095,1.051095675214458,1.671134609453889,0.9910540203202548,1.7327701018376649,0.8918435383202351,1.840041115341884,10.0,20.0,0.0,0.0,0.0,335.0,30.0,0.0,1.3148855743092274,0.04406046164488216,0.0,1.0,0.03242252486791907,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2015,365,2015-01-01,2015-12-31,365.0,1312887072.4813828,1312887.0724813829,1.3128870724813828,1.011421176520271,1.6186012116261626,0.9526247169540716,1.6789584543132785,0.8554717470078602,1.7840047895490347,0.0,20.0,0.0,0.0,0.0,345.0,20.0,0.0,1.2813339784470892,0.031553094034293586,0.0,1.0,0.024033364861044453,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2016,366,2016-01-01,2016-12-31,366.0,1423802363.4115672,1423802.3634115672,1.4238023634115673,1.1037377760767477,1.7483772858114652,1.0413139171264416,1.8124582191181344,0.9381671743247371,1.9239853019116206,0.0,21.0,0.0,0.0,0.0,345.0,21.0,0.0,1.3886321788258824,0.03517018458568485,0.0,1.0,0.02470159166010492,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2017,365,2017-01-01,2017-12-31,365.0,1430736051.6027367,1430736.0516027368,1.4307360516027368,1.1107947315927862,1.7551859696004388,1.0483949141091258,1.8192422232470133,0.945287896486517,1.9307263533187977,2.0,20.0,0.0,0.0,0.0,343.0,22.0,0.0,1.3655506575887606,0.06518539401397616,0.0,1.0,0.04556074052999104,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2018,365,2018-01-01,2018-12-31,365.0,1276179810.508374,1276179.810508374,1.276179810508374,0.9832213165874369,1.5732666617047812,0.926084099830358,1.6319206161047142,0.8316727978001621,1.7340025317538088,6.0,20.0,0.0,0.0,0.0,339.0,26.0,0.0,1.2412419874375509,0.03493782307082306,0.0,1.0,0.027376881206814713,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2019,365,2019-01-01,2019-12-31,365.0,1110052441.355353,1110052.4413553532,1.1100524413553532,0.8417699135865929,1.382115593848702,0.7894453786803012,1.4358291112123402,0.7029863638908664,1.5293126419448801,0.0,20.0,0.0,0.0,0.0,345.0,20.0,0.0,1.0778908046702724,0.03216163668508075,0.0,1.0,0.028973078646457453,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2020,366,2020-01-01,2020-12-31,366.0,2193086665.294724,2193086.665294724,2.193086665294724,1.7489744513581023,2.643457287598318,1.6623569394623345,2.7323741071656724,1.5192335508754682,2.88712580920728,11.0,21.0,0.0,0.0,0.0,334.0,32.0,0.0,1.9615512705399252,0.23153539475479876,0.0,1.0,0.10557512314438483,medium,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2021,365,2021-01-01,2021-12-31,365.0,2005616538.749908,2005616.5387499079,2.005616538749908,1.5890297227941446,2.4280738764628595,1.5077806322392564,2.5114797671050915,1.373527813088665,2.6566401945695977,5.0,20.0,0.0,0.0,0.0,340.0,25.0,0.0,1.8599190262247054,0.1456975125252026,0.0,1.0,0.07264475023526443,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2022,365,2022-01-01,2022-12-31,365.0,1822660672.68309,1822660.6726830897,1.8226606726830898,1.441454709563496,2.2092385722508627,1.3671061305127943,2.285560773660846,1.2442554466561635,2.418392679134146,15.0,20.0,0.0,0.0,0.0,330.0,35.0,0.0,1.5154946192303105,0.3071660534527794,0.0,1.0,0.16852618704973127,medium,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2023,365,2023-01-01,2023-12-31,363.0,1017277368.9433806,1017277.3689433807,1.0172773689433805,0.7693789521347264,1.2686691585466319,0.7210300362683192,1.3183015219599776,0.6411401788728699,1.404682172459344,18.0,20.0,0.0,0.0,0.0,326.0,37.0,0.0,0.9816960686620815,0.035581300281299084,0.0,0.9945205479452055,0.034976989921889697,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2024,366,2024-01-01,2024-12-31,366.0,781065014.076653,781065.0140766529,0.781065014076653,0.5744758257806921,0.99056544746785,0.5341836633198866,1.0319271866946382,0.46760647010955164,1.1039135620046325,34.0,21.0,0.0,0.0,0.0,311.0,55.0,0.0,0.7357509006839421,0.04531411339271087,0.0,1.0,0.058015802239304734,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Mackenzie,2025,340,2025-01-01,2025-12-06,309.0,734580065.5910971,734580.0655910971,0.7345800655910971,0.5445517445600948,0.9272862567571277,0.5074895340625818,0.9653323032372009,0.44624938713586115,1.0315480144760123,0.0,13.0,309.0,0.0,0.0,0.0,13.0,296.0,0.0,0.015136133037580683,0.7194439325535165,0.9088235294117647,0.020605150815522114,low,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Ob,2000,366,2000-01-01,2000-12-31,306.0,3712977843.600731,3712977.843600731,3.712977843600731,2.8126696994226976,4.515652565373348,2.6247207544211797,5.196882813224987,2.5715004420648486,5.5232190002129125,0.0,18.0,306.0,0.0,0.0,0.0,18.0,288.0,0.0,0.05612928596781974,3.656848557632911,0.8360655737704918,0.015117053839833123,low,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Ob,2001,365,2001-01-01,2001-12-31,365.0,4817518007.038791,4817518.00703879,4.817518007038791,3.6911966657115998,5.821696048882191,3.4560650508261097,6.673942217568614,3.389484320676476,7.082201783172584,51.0,19.0,365.0,0.0,0.0,0.0,70.0,295.0,0.0,0.1719598277715075,4.645558179267283,1.0,0.035694693308932116,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
Ob,2002,365,2002-01-01,2002-12-31,365.0,6014554945.067764,6014554.945067764,6.014554945067764,4.652054437461343,7.229299833171064,4.367617898011335,8.260254139756968,4.287075804652091,8.75412195967693,4.0,19.0,365.0,0.0,0.0,0.0,23.0,342.0,0.0,0.22555421914692925,5.789000725920835,1.0,0.03750139805970099,high,DOC_flux_from_guarded_daily_concentration_predictions;DOC_uncertainty_only
