river,year,month,monthly_flux_TgC,monthly_fraction_of_annual,monthly_Q_volume_km3,monthly_flow_weighted_DOC,n_days_with_flux,n_low_confidence_days,fraction_flux_from_low_confidence_days,annual_confidence_tier,cohort_core_2003_2024,cohort_high_confidence_only,cohort_sensitivity_only,cohort_exclude_from_trend,caveat_reason
Kolyma,2000,1,0.002736992313890766,0.004601071524382364,0.7116767999999999,3.8458360788083046,31,21,0.7025378952308112,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Kolyma,2000,2,0.0020663794365706587,0.0034737253502400514,0.5188320000000001,3.9827524835990427,29,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Kolyma,2000,3,0.0010926161325118043,0.0018367625472920808,0.37592639999999994,2.9064628940978983,31,20,0.5542936236121958,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Kolyma,2000,4,0.0003472666027909731,0.0005837789420749962,0.27639359999999996,1.2564205639746107,30,30,1.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Kolyma,2000,5,0.05342399318821106,0.08980939132695187,6.060096,8.815700805434725,31,16,5.855015867005683e-05,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Kolyma,2000,6,0.26778976493946083,0.4501729346227072,29.372543999999998,9.117009576680257,30,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Kolyma,2000,7,0.0958852136766383,0.1611896109528155,16.10064,5.9553665988830184,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Kolyma,2000,8,0.0733485983316202,0.12330401712280675,14.694912000000002,4.991428212133684,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Kolyma,2000,9,0.0744836102452619,0.12521204988168133,14.341535999999998,5.193558782355194,30,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Kolyma,2000,10,0.019423653474815106,0.03265249173294138,5.026751999999998,3.8640564473473282,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Kolyma,2000,11,0.0018270527782134635,0.003071400847096845,1.0760256,1.697964043061302,30,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Kolyma,2000,12,0.0024346213041902443,0.004092765148996854,0.8559647999999999,2.8443007284765036,31,10,0.3667703086906504,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Kolyma,2001,1,0.0034671978332534146,0.004976607854967451,0.8231327999999999,4.212197391787476,31,21,0.6596413676343723,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2001,2,0.00292103084407407,0.004192672510290743,0.6412608,4.555137073831642,28,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2001,3,0.0024090908191785492,0.0034578644976840196,0.6022079999999999,4.00042978369359,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2001,4,0.0019351372388008783,0.0027775799496332332,0.6172416,3.1351374223656965,30,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2001,5,0.1917993776492065,0.27529732518644695,18.0114624,10.648739862966787,31,2,0.27639235215475855,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2001,6,0.3067455460483583,0.44028416241484347,32.856624,9.335881435912587,30,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2001,7,0.08608203165877441,0.12355698622556863,14.548204799999997,5.917020886231664,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2001,8,0.0282879683590634,0.04060285345895239,8.0344224,3.5208465463634293,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2001,9,0.04889125485352241,0.07017557539107738,10.851062399999998,4.5056652566594595,30,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2001,10,0.0159845139525341,0.02294321279595812,4.6092672,3.467907860176923,31,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2001,11,0.003351802196300717,0.004810975877530242,1.444608,2.320215723782249,30,0,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2001,12,0.0048240721182864,0.006924183837028511,1.2905568,3.7379773740202027,31,9,0.27736116255716053,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2002,1,0.0032316291558571967,0.003608217645206113,0.7885728000000002,4.098073324185005,31,21,0.7180249611750775,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2002,2,0.002686095922078103,0.002999112285267016,0.6069600000000002,4.4254908430181485,28,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2002,3,0.0029342662175474055,0.003276202383153211,0.6830783999999998,4.295650715273257,31,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2002,4,0.0020551153283839265,0.002294602206248976,0.6394463999999997,3.2138977221295275,30,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2002,5,0.09458933115490274,0.10561202330495564,9.1615968,10.32454638856222,31,1,0.26490545968072465,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2002,6,0.5202075251885351,0.5808283936763752,50.41439999999999,10.318629700810414,30,9,0.4433619287208084,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2002,7,0.1074240861315531,0.11994243906281286,17.53056,6.127818285984851,31,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2002,8,0.07263793169084529,0.08110258145281012,14.51952,5.002777756485544,31,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2002,9,0.0647461674894428,0.07229117350035486,13.185504,4.910405206311723,30,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2002,10,0.018809697659136402,0.02100163097974203,5.075827199999999,3.705740348910599,31,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2002,11,0.003019294111865987,0.0033711387554343454,1.3751423999999997,2.195622876486608,30,0,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2002,12,0.003289188721928087,0.0036724847476274935,1.0275552000000001,3.2009849416647036,31,9,0.3004237803365557,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Kolyma,2003,1,0.003113019863044009,0.005208142361851303,0.7714656000000003,4.035202429045205,31,21,0.7064746948615194,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2003,2,0.0023412519475489576,0.003916959731787041,0.5553792,4.21559170301833,28,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2003,3,0.0024849192559812006,0.004157317913866698,0.6136992,4.049083420641904,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2003,4,0.001801034663959567,0.00301316578152455,0.5925311999999999,3.039560893940381,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2003,5,0.030502915179748093,0.05103196628892096,3.8799648,7.861647399416732,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2003,6,0.3265094665293019,0.5462566443485257,35.26848,9.257826436787274,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2003,7,0.154192693397719,0.2579673544348526,21.831552000000006,7.062837007543968,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2003,8,0.020423713746359505,0.03416926760137282,6.6070079999999995,3.091219769426797,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2003,9,0.0376531819677247,0.06299450073949955,9.170495999999998,4.105904628029531,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2003,10,0.0133838945956032,0.022391514181266347,4.1421024,3.2311839020697635,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2003,11,0.0024908525708777023,0.004167244464296241,1.2591071999999996,1.9782688645396902,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2003,12,0.0028247863650631613,0.0047259221522215605,0.9420192000000002,2.998650521203019,31,9,0.28851387684724894,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2004,1,0.0022460208232494435,0.0025804120731975724,0.6308063999999998,3.5605549075745633,31,21,0.7117361583054411,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2004,2,0.0022547214530087116,0.0025904080669313955,0.5482944,4.112245999610268,29,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2004,3,0.0023138037129643674,0.0026582865902839994,0.5889888,3.928434145036997,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2004,4,0.0015493176622002776,0.0017799826071852182,0.550368,2.815057674501928,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2004,5,0.009623029189502202,0.011055721498342651,1.8285696,5.262599350608499,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2004,6,0.4218950925171622,0.48470752322726124,43.009919999999994,9.809250808119701,30,1,0.06802850941729616,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2004,7,0.17083993045940726,0.19627485844227577,24.177312,7.066125897676665,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2004,8,0.10833102487622702,0.12445952486231118,19.370016,5.59271736668821,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2004,9,0.0703581157623778,0.08083314699549818,13.698720000000002,5.136108757780222,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2004,10,0.0666357483230515,0.07655658740981336,11.623392,5.73290037220229,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2004,11,0.008054809768912501,0.00925402300809533,2.3223455999999993,3.468394096431563,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2004,12,0.0063100714685084,0.007249525218791911,1.5193439999999998,4.1531552225895325,31,10,0.27981731316391495,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2005,1,0.0063907043345316,0.012293608404400478,1.2369024,5.166700569530065,31,21,0.6356513651525295,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2005,2,0.005810654066939299,0.011177782906713748,1.0267776,5.659116508716689,28,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2005,3,0.004917341246211699,0.009459343525734243,0.9637056,5.102534680937011,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2005,4,0.0038868560635499003,0.007477029740111463,0.9427103999999998,4.1230647965179665,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2005,5,0.02523355299358924,0.04854103756274153,3.8122271999999997,6.619110475259866,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2005,6,0.1799876138880781,0.34623683508973385,21.744287999999997,8.2774664264969,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2005,7,0.0874475616203347,0.16822028092759037,15.066431999999999,5.804132101106368,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2005,8,0.10231031563934267,0.19681132006130825,18.60192,5.499986863686356,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2005,9,0.0737918507509719,0.1419511949045447,14.347584,5.143155164728315,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2005,10,0.017487396393876097,0.03363998583336038,4.9405248,3.539582757256373,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2005,11,0.0055062539350669,0.01059221740037877,1.8738432000000003,2.938481691033755,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2005,12,0.007069487600671501,0.013599363643348723,1.6418591999999999,4.3057818847518,31,9,0.30447831520607554,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2006,1,0.007351201294465399,0.008522634882752001,1.3656384000000001,5.382977876476673,31,21,0.6653063602294097,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2006,2,0.006657074469043502,0.007717897091141197,1.1320128,5.8807413388301555,28,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2006,3,0.006259160966060401,0.00725657500717173,1.1375423999999996,5.502353992310225,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2006,4,0.004478262292554799,0.005191885366732576,1.033344,4.333757483041897,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2006,5,0.029807688396734002,0.03455762326838607,4.1234399999999996,7.228840093886576,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2006,6,0.36604226333258105,0.424372077035692,38.045376000000005,9.621202411893174,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2006,7,0.11545303743070809,0.13385078774368972,18.250272000000002,6.3260995469387895,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2006,8,0.11831682960574459,0.13717093286150794,20.5848,5.74777649555723,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2006,9,0.15838922927018623,0.1836289765927926,24.634368000000002,6.429603928551685,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2006,10,0.028957389128791897,0.033571826537830224,6.7625280000000005,4.282036115605488,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2006,11,0.012141469386953502,0.014076245008148787,3.0067200000000005,4.038111093468924,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2006,12,0.008696696720893099,0.01008253860413281,1.8860256000000004,4.611123370167783,31,9,0.22022536758913414,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2007,1,0.008724210789867199,0.00759816466616791,1.5423264000000003,5.656526912765667,31,21,0.6866920125412161,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2007,2,0.008766360286594601,0.0076348738682315365,1.3809312,6.348151368146478,28,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2007,3,0.008799748940586199,0.007663953001819702,1.4518656,6.060994172317048,31,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2007,4,0.0063694206995956,0.005547310635803937,1.3015295999999998,4.89379626832677,30,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2007,5,0.25735798177263597,0.2241404260809812,22.504694399999998,11.435746569064156,31,7,0.8053241985747641,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2007,6,0.4380137886833732,0.38147873459611864,44.02080000000001,9.950155124018067,30,1,0.05500930704015193,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2007,7,0.15377636687990784,0.13392823551164731,22.743071999999998,6.761459792235161,31,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2007,8,0.10218150290645618,0.08899279300100305,18.403200000000005,5.552376918495579,31,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2007,9,0.10297119621871262,0.08968055948977989,18.164735999999994,5.66874168822019,30,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2007,10,0.04179855835183129,0.03640355979643593,8.469792000000002,4.935015919143302,31,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2007,11,0.0091251149497425,0.007947323563798191,2.5255584000000004,3.6131078773485403,30,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2007,12,0.0103155021153022,0.008984065788197514,2.1066048,4.89674290844859,31,9,0.31097197294376433,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2008,1,0.0121121362591604,0.014302411582588003,1.9497024000000003,6.212300020332258,31,21,0.6787158257160449,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2008,2,0.009256272314502099,0.01093011286612626,1.4488416,6.3887400213410235,29,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2008,3,0.0074136581581003,0.00875429305293432,1.2857184,5.7661601157000435,31,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2008,4,0.0053866889755186,0.006360780719998012,1.1728800000000001,4.59270255739745,30,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2008,5,0.1478321786481119,0.17456513194168272,13.8278016,10.690938655651044,31,3,0.6156162065166116,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2008,6,0.38910537187371225,0.4594685081522988,39.831264000000004,9.768843184934166,30,1,0.07676069667374096,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2008,7,0.09997840747695672,0.1180578142873576,16.723583999999995,5.978288354754484,31,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2008,8,0.045453001328996,0.053672409124324326,10.797408,4.209621543336832,31,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2008,9,0.054055337012115505,0.06383033196130594,11.368511999999997,4.754829568910765,30,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2008,10,0.0466429071268135,0.05507748929356554,9.237888000000002,5.049087748932984,31,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2008,11,0.015810561604029102,0.01866963470144795,3.534624,4.4730533160048775,30,0,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2008,12,0.0138131985930623,0.01631108231634915,2.5662528,5.382633617804177,31,10,0.298794954836163,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2009,3,0.001146813826906706,0.002153208483254568,0.3389472,3.3834586239588536,22,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2009,4,0.0004203890030404551,0.000789304372144857,0.14904,2.8206454847051465,10,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2009,5,0.03067756141855125,0.057598874326583456,3.9991968000000004,7.670930677517954,28,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2009,6,0.22444346397666304,0.4214054271992192,25.810272,8.695896888520364,30,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2009,7,0.07836231233642908,0.14712971864435806,13.956192000000001,5.614877778725794,31,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2009,8,0.049622650459215885,0.09316936142857647,11.385792000000004,4.358295888350812,31,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2009,9,0.0918271720355831,0.1724107620446218,16.712352000000003,5.494569049023424,30,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2009,10,0.0357559539158308,0.06713384639431057,7.388496,4.839408983348208,25,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2009,11,0.007946202193510101,0.014919448624780054,1.6304543999999999,4.873612039386594,14,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2009,12,0.012404441946217799,0.02329004848213065,2.4007967999999993,5.1668020992945936,31,9,0.2515540961436825,low,False,False,False,False,coverage_lt_0_90
Kolyma,2010,1,0.0076228531954331,0.01351340402605063,1.4037408,5.4303851504743115,31,21,0.7160326613968836,low,False,False,False,False,coverage_lt_0_90
Kolyma,2010,2,0.005005709933655699,0.008873866390504623,0.9246527999999998,5.413610312602788,28,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2010,3,0.004610221903928799,0.008172765451506064,0.9229248,4.995230276540996,31,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2010,4,0.0003609231668083,0.0006398261189608435,0.0860544,4.194127979608068,2,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2010,5,0.0909960114900434,0.16131307221826105,9.6540768,9.425656473961856,31,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2010,6,0.19307316272313896,0.34227022186762146,22.316256,8.651682554777137,30,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2010,7,0.04297288243562499,0.07618012673581097,9.070272000000001,4.737772189811594,31,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2010,8,0.020965443833814,0.03716646586891323,6.659712,3.148100673695117,31,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2010,9,0.13052394973818263,0.23138617820223858,21.300192,6.127829727458991,30,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2010,10,0.0664699037602723,0.1178344436205855,10.914480000000005,6.090066018745145,22,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2010,11,0.00017421112235096984,0.00030883256200851437,0.07853760000000001,2.21818749682916,2,0,0.0,low,False,False,False,False,coverage_lt_0_90
Kolyma,2010,12,0.0013204335029559397,0.002340796937512468,0.38318399999999997,3.4459515610160594,13,9,0.6736469358128068,low,False,False,False,False,coverage_lt_0_90
Kolyma,2011,1,0.003176552852383311,0.0034324883121396067,0.7730208000000001,4.109272159797455,31,21,0.6126737053067038,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2011,2,0.002143748331640326,0.002316470537237663,0.5233247999999999,4.096401186491554,28,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2011,3,0.001560098908506113,0.0016857963704936354,0.4612032,3.382671474322191,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2011,4,0.0009633151590890102,0.0010409296423319618,0.42552000000000006,2.263854011771503,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2011,5,0.008213121867894909,0.008874854638913358,1.724112,4.763682329161595,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2011,6,0.4976689269234501,0.5377662058095896,49.4414496,10.065823938209359,30,1,0.04924582550172509,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2011,7,0.17533766251322347,0.18946465090387687,24.531552,7.1474345574721445,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2011,8,0.0550521376780837,0.059487698747573196,12.016512,4.5813741689839205,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2011,9,0.1391423211125635,0.1503530440504121,22.438079999999996,6.201168777032836,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2011,10,0.030604194453155497,0.033069980146588136,6.809961599999999,4.494033336863079,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2011,11,0.007024521294776701,0.007590488294443553,2.1561984,3.257826967489749,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2011,12,0.0045507386767403004,0.004917392546386585,1.2331008,3.6904839221106647,31,9,0.3149194679625161,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Kolyma,2012,1,0.005400863011375872,0.009156819041891362,1.031616,5.2353424252598835,31,23,0.4184788352593258,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count;point_prediction_clipped_days_present
Kolyma,2012,2,0.004470423932670823,0.007579318880294814,0.829872,5.386883679255701,29,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count;point_prediction_clipped_days_present
Kolyma,2012,3,0.0019306591858665974,0.0032733096098362395,0.5259168,3.6710353916562406,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count;point_prediction_clipped_days_present
Kolyma,2012,4,0.0012697336548954585,0.0021527524924790003,0.493344,2.5737287874089043,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count;point_prediction_clipped_days_present
Kolyma,2012,5,0.14108239877361928,0.23919621602046226,13.391481599999999,10.535234486199032,31,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count;point_prediction_clipped_days_present
Kolyma,2012,6,0.2075327353696864,0.35185852687732455,23.47488,8.840630297990343,30,0,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count;point_prediction_clipped_days_present
