river,analysis_cohort,metric,unit,n_years,year_min,year_max,mean_value,median_value,slope_ols_per_year,intercept_ols,slope_ols_p_value,slope_ols_r2,slope_theilsen_per_year,kendall_tau,kendall_p_value,slope_percent_per_year,total_change_percent_over_period,trend_direction,detectable_trend,trend_language,month
Lena,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.39876103843265925,0.40658579827812763,-0.0029342792504553706,6.306932309224548,0.44442641254846416,0.02953445491433716,-0.00290932293453224,-0.06493506493506493,0.6964081768655271,-0.7358490342959865,-15.452829720215716,flat_or_uncertain,False,no detectable trend,10
Lena,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.06356392215407031,0.06676428595786392,-0.00010592403179304236,0.27684196016936113,0.8471936774603317,0.0019018341058592752,9.669987516753247e-05,0.03896103896103896,0.8236433617484156,-0.16664174928711434,-3.4994767350294005,flat_or_uncertain,False,no detectable trend,10
Lena,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,47.740779490909105,48.885249599999995,-0.26259799345002804,576.4818393025405,0.4228427058047425,0.032394209567672354,-0.27223560000000013,-0.07359307359307359,0.6555978590524786,-0.5500496561855102,-11.551042779895711,flat_or_uncertain,False,no detectable trend,10
Lena,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,8.221771524972366,8.317030546228974,-0.017077241464941714,42.60679721463251,0.48280589287039133,0.02493166574509888,-0.018449092031071812,-0.047619047619047616,0.7805448221723992,-0.20770756537167467,-4.361858872805168,flat_or_uncertain,False,no detectable trend,10
Lena,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.07735909759916439,0.07466479230268526,0.00029880170909906697,-0.5242781436718069,0.7610466388481838,0.004729782987296206,0.0001662465002659999,0.0303030303030303,0.8672669832921104,0.38625283692850954,8.1113095754987,flat_or_uncertain,False,no detectable trend,11
Lena,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.012610925833968624,0.012294086322163724,0.00012663226674196253,-0.24236314325097297,0.4839532533897214,0.024802858255562072,7.939759728540893e-05,0.05627705627705628,0.7380940484479567,1.0041472641197169,21.087092546514054,flat_or_uncertain,False,no detectable trend,11
Lena,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,12.82787869090909,12.69864,0.02743685420666284,-42.41622725420654,0.7909663944223679,0.003595113865840176,0.02050863157894717,0.0303030303030303,0.8672669832921104,0.21388457801761793,4.491576138369976,flat_or_uncertain,False,no detectable trend,11
Lena,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,5.849740914280597,5.879667180645652,0.007645286452991505,-9.544043358817799,0.7893869994798848,0.0036508592369451204,0.004303655041384013,0.0303030303030303,0.8672669832921104,0.13069444553223816,2.7445833561770017,flat_or_uncertain,False,no detectable trend,11
Lena,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.09025488186176035,0.0939209252770157,-0.0014750874973533026,3.0603435577826352,0.08624098423277518,0.1400096315757671,-0.0014544760752084275,-0.2207792207792208,0.16029274039086885,-1.6343575737128908,-34.32150904797071,flat_or_uncertain,False,no detectable trend,12
Lena,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.014503850369916409,0.014621594013924051,-0.00015812924968383322,0.3328970946083146,0.2818328157717989,0.05764142895612673,-0.00016690628564323425,-0.2207792207792208,0.16029274039086885,-1.0902570396880382,-22.895397833448804,flat_or_uncertain,False,no detectable trend,12
Lena,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,11.441743854545454,11.742192,-0.14945302224731788,312.36540414952,0.04581586391271061,0.18484313038809144,-0.1426217142857141,-0.26406926406926406,0.09079907642795323,-1.3062084254573203,-27.43037693460373,decreasing,True,detectable decreasing trend,12
Lena,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,7.752679661085178,7.895220265052615,-0.03009065358843395,68.34021066139694,0.26032083927142535,0.06288249674336434,-0.03598934399393472,-0.18614718614718614,0.23937855648715442,-0.3881322962365508,-8.150778220967569,flat_or_uncertain,False,no detectable trend,12
Mackenzie,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.056932091600720686,0.05396626805833819,-0.00047905212189707294,1.021503539040477,0.2917979885251579,0.05537238308231191,-0.0005430429333418096,-0.2207792207792208,0.16029274039086885,-0.8414447957696478,-17.670340711162602,flat_or_uncertain,False,no detectable trend,1
Mackenzie,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.038487639904896294,0.037984400430892615,-2.1898263635361395e-06,0.04289685528787631,0.9936672553681434,3.229498589213121e-06,0.000270473504539651,0.1515151515151515,0.34184283041857333,-0.005689687309866864,-0.11948343350720414,flat_or_uncertain,False,no detectable trend,1
Mackenzie,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,11.78960989090909,11.363760000000001,-0.0774813343873517,167.79827667984173,0.26778281538971116,0.06100845268276824,-0.08490763636363625,-0.2207792207792208,0.16029274039086885,-0.6572001542400243,-13.801203239040513,flat_or_uncertain,False,no detectable trend,1
Mackenzie,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,4.783175786523957,4.748460264543395,-0.012727442390945563,30.409881040692845,0.18194575682045255,0.08727381888454722,-0.012591132155736677,-0.2207792207792208,0.16029274039086885,-0.26608769903049884,-5.587841679640476,flat_or_uncertain,False,no detectable trend,1
Mackenzie,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.04629607911108701,0.044158530782955195,-0.00021744742650486182,0.48412647237862627,0.5587963086590365,0.01736881281641942,-0.00030801698067541987,-0.1774891774891775,0.26275316600189397,-0.4696886446541158,-9.863461537736432,flat_or_uncertain,False,no detectable trend,2
Mackenzie,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.03140520648934285,0.030062384198210848,0.00010867340630483607,-0.18740869710544455,0.6476495910922078,0.010650719828995802,0.00024173695328427817,0.16017316017316016,0.31397950542939346,0.3460362737678979,7.266761749125856,flat_or_uncertain,False,no detectable trend,2
Mackenzie,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,9.857670545454544,9.526895999999999,-0.03768888989271599,85.74425034443819,0.5168690897699191,0.021307113341289152,-0.05860800000000004,-0.1774891774891775,0.26275316600189397,-0.38233058935099684,-8.028942376370935,flat_or_uncertain,False,no detectable trend,2
Mackenzie,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,4.652458347783689,4.6346020957857395,-0.008451097685405149,21.668743537346955,0.37250945331406426,0.03994669493108525,-0.01073368406084203,-0.1515151515151515,0.34184283041857333,-0.18164800313432214,-3.8146080658207655,flat_or_uncertain,False,no detectable trend,2
Mackenzie,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.044452810946928385,0.04117586916802825,-0.00010272309421180101,0.2512857611423897,0.8055769186402513,0.0031009601811402437,-0.0003544746485008271,-0.14285714285714285,0.3711989339777388,-0.23108346136859764,-4.852752688740551,flat_or_uncertain,False,no detectable trend,3
Mackenzie,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.02999500102224554,0.02837121808229978,0.0001516140915859976,-0.27527997238616064,0.5040304517540429,0.02262583249290094,0.000282829375294586,0.2121212121212121,0.17796763426213033,0.5054645321517218,10.61475517518616,flat_or_uncertain,False,no detectable trend,3
Mackenzie,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,10.159489309090908,9.647424000000003,-0.02169118102766794,53.83468230830031,0.7490081018077273,0.005234033413379637,-0.059765760000000154,-0.14285714285714285,0.3711989339777388,-0.21350660813490152,-4.483638770832933,flat_or_uncertain,False,no detectable trend,3
Mackenzie,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,4.322501592495125,4.26798964098994,-0.00621322767743219,16.83283552100484,0.5410248159848758,0.018971869317635035,-0.009111444407533198,-0.14285714285714285,0.3711989339777388,-0.14374147804178508,-3.0185710388774867,flat_or_uncertain,False,no detectable trend,3
Mackenzie,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.04028689982585729,0.0378503015980913,2.2995202804957184e-05,-0.006013941021923999,0.9507131841490216,0.0001958459050005536,-0.00028531502216207156,-0.14285714285714285,0.3711989339777388,0.057078610924035905,1.198650829404754,flat_or_uncertain,False,no detectable trend,4
Mackenzie,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.02729699439352491,0.025937531797470242,0.0002537171002386735,-0.4835623869370443,0.24273595531128658,0.06755754344835571,0.00029930547453676463,0.25541125541125537,0.10236227652840134,0.9294689978720057,19.518848955312116,flat_or_uncertain,False,no detectable trend,4
Mackenzie,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,10.066326545454546,9.689760000000001,-0.0029775557312253535,16.061635010276795,0.9628713851360914,0.00011108352607686932,-0.05393828571428586,-0.14285714285714285,0.3711989339777388,-0.02957936758538665,-0.6211667192931196,flat_or_uncertain,False,no detectable trend,4
Mackenzie,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,3.956258250101739,3.9059541314927504,-0.001795382993990419,7.571261908501448,0.8464116491621388,0.001921577062599641,-0.0075712965501526066,-0.1515151515151515,0.34184283041857333,-0.04538083412386562,-0.952997516601178,flat_or_uncertain,False,no detectable trend,4
Mackenzie,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.24090695672175338,0.24726321496455983,-0.0025929050770216516,5.461721329304849,0.13727175101731143,0.10701061757024566,-0.0022762925609680048,-0.16883116883116883,0.2876167582552455,-1.076309755561126,-22.602504866783647,flat_or_uncertain,False,no detectable trend,5
Mackenzie,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.16138759926087984,0.16381254012529578,-0.00015118371372890887,0.4657960068540379,0.8637802098867535,0.001507810683564446,-5.396547358640284e-05,-0.004329004329004329,1.0,-0.09367740422516814,-1.9672254887285308,flat_or_uncertain,False,no detectable trend,5
Mackenzie,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,40.613800581818175,41.576975999999995,-0.35762394308300405,760.6896099794468,0.13277107905366056,0.10936502960652544,-0.3597617454545459,-0.16017316017316016,0.31397950542939346,-0.8805478383205134,-18.491504604730782,flat_or_uncertain,False,no detectable trend,5
Mackenzie,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,5.884677388369906,5.972288718171922,-0.015197487312080475,36.484818091243945,0.14968360965394234,0.10091294391917148,-0.005725259290958652,-0.09956709956709957,0.5394123595200279,-0.2582552331945299,-5.4233598970851284,flat_or_uncertain,False,no detectable trend,5
Mackenzie,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.296072240225482,0.2953164246695221,-0.003296293694389851,6.933159593879447,0.27752352780200834,0.058652574739188085,-0.004566760994075945,-0.18614718614718614,0.23937855648715442,-1.1133410183539894,-23.380161385433777,flat_or_uncertain,False,no detectable trend,6
Mackenzie,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.19412978633552955,0.19130000347976941,-0.0011755214518634005,2.5610422296624864,0.28844738064508757,0.05612478175674456,-0.0016488553789296958,-0.2121212121212121,0.17796763426213033,-0.6055337895605859,-12.716209580772302,flat_or_uncertain,False,no detectable trend,6
Mackenzie,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,51.26287156363637,51.4512,-0.47990453122529647,1017.5506451857708,0.24680171657496797,0.06644263895891848,-0.6537600000000031,-0.1774891774891775,0.26275316600189397,-0.9361639654336488,-19.659443274106625,flat_or_uncertain,False,no detectable trend,6
Mackenzie,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,5.68304747767861,5.73722962501337,-0.02159659591597616,49.16779335449661,0.1240298161818639,0.11418379234694653,-0.02394318005101667,-0.18614718614718614,0.23937855648715442,-0.3800178689479796,-7.980375247907571,flat_or_uncertain,False,no detectable trend,6
Mackenzie,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.23850671281431096,0.23766323575387416,-0.0009569823204695834,2.1653906150798172,0.6829996578259234,0.008512838810581213,-0.0022994423269257977,-0.1341991341991342,0.4020304086977944,-0.4012391555681875,-8.426022266931938,flat_or_uncertain,False,no detectable trend,7
Mackenzie,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.15640502214469398,0.15635639946543994,0.0002841787971678694,-0.4157889859528111,0.652670768682638,0.010329793849649193,0.0003507575460387248,0.09090909090909091,0.5770090763883768,0.18169416382612633,3.8155774403486524,flat_or_uncertain,False,no detectable trend,7
Mackenzie,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,45.343104872727274,45.45071999999999,-0.17222715482778098,392.1224811184643,0.6149832296218265,0.012885080869790294,-0.34128000000000114,-0.1341991341991342,0.4020304086977944,-0.37983096947419503,-7.976450358958095,flat_or_uncertain,False,no detectable trend,7
Mackenzie,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,5.183602171871836,5.229040912672558,-0.010275569241822187,25.87346084028081,0.42464474326012813,0.0321473873677125,-0.01106908902875513,-0.1515151515151515,0.34184283041857333,-0.19823221190818363,-4.162876450071856,flat_or_uncertain,False,no detectable trend,7
Mackenzie,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.17035013173772476,0.16383401615081258,-0.00018814798427438118,0.5491860980741913,0.9099643631046022,0.000655357564569947,-0.0013682599233127367,-0.1774891774891775,0.26275316600189397,-0.11044780673493018,-2.3194039414335337,flat_or_uncertain,False,no detectable trend,8
Mackenzie,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.11259210505674373,0.11111797366223983,0.0005996309101840867,-1.0947647325989147,0.2184682947538223,0.07468717572056653,0.0007344071122754002,0.2121212121212121,0.17796763426213033,0.5325692328799493,11.183953890478936,flat_or_uncertain,False,no detectable trend,8
Mackenzie,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,35.35457760000001,34.47792,-0.050564490118577186,137.16617845375518,0.8415613421177359,0.0020463863162018384,-0.2177279999999989,-0.1774891774891775,0.26275316600189397,-0.14302105569089635,-3.003442169508823,flat_or_uncertain,False,no detectable trend,8
Mackenzie,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,4.756522580570955,4.751840004530662,-0.006245473149410239,17.33178276690847,0.5739806883015415,0.016072143544177346,-0.010183014486621835,-0.1774891774891775,0.26275316600189397,-0.1313033428017608,-2.7573701988369765,flat_or_uncertain,False,no detectable trend,8
Mackenzie,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.1464419737865195,0.15089916472300113,-0.0004684175252760286,1.0896006609298032,0.7628449781717586,0.004656837763261339,-0.0009181792037316616,-0.12554112554112554,0.4343099494437716,-0.3198656185547454,-6.7171779896496515,flat_or_uncertain,False,no detectable trend,9
Mackenzie,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.09654337731928163,0.0955075094191945,0.0003002559707170887,-0.5080220197195765,0.5716844566313591,0.01626403513048053,0.0004175700999215671,0.10822510822510822,0.5030535233842987,0.3110062844850588,6.531131974186234,flat_or_uncertain,False,no detectable trend,9
Mackenzie,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,30.21014094545455,31.069440000000004,-0.09601752501411613,223.5414275613774,0.6832929544298727,0.008496261369947,-0.14687999999999946,-0.1341991341991342,0.4020304086977944,-0.31783209878920815,-6.674474074573371,flat_or_uncertain,False,no detectable trend,9
Mackenzie,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,4.772572235346713,4.856656545119808,-0.010177311308060865,25.264588554127265,0.4081664896600079,0.03446189201488974,-0.008600052277832818,-0.10822510822510822,0.5030535233842987,-0.21324583067984748,-4.478162444276798,flat_or_uncertain,False,no detectable trend,9
Mackenzie,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.12367588398812078,0.12166458987108333,-0.0011689120778096058,2.477280352657762,0.26292929437450835,0.06222032179869745,-0.001896119990978416,-0.2813852813852814,0.07075900338074485,-0.9451414779633847,-19.84797103723108,flat_or_uncertain,False,no detectable trend,10
Mackenzie,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.08192194436441769,0.08259865919386217,-0.0001692426863166968,0.4226920932630867,0.6054682176449961,0.01358542158438888,-0.00012906469694718762,-0.06493506493506493,0.6964081768655271,-0.20659017266954224,-4.338393626060387,flat_or_uncertain,False,no detectable trend,10
Mackenzie,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,25.2414576,24.977376,-0.19269790536420098,413.23869005081866,0.23025904664548658,0.07111691832976423,-0.2908224,-0.2813852813852814,0.07075900338074485,-0.7634182954798973,-16.03178420507784,flat_or_uncertain,False,no detectable trend,10
Mackenzie,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,4.844298391099212,4.870598030749907,-0.01586373301454816,36.78592481589193,0.13783070177902282,0.10672383511706132,-0.020017733326391025,-0.2813852813852814,0.07075900338074485,-0.3274722515792126,-6.876917283163464,flat_or_uncertain,False,no detectable trend,10
Mackenzie,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.06123461308087994,0.056954854320104956,-0.0006062398150353814,1.2818984806546203,0.42126660877178457,0.03261132765183505,-0.0010642294437653679,-0.20346320346320346,0.19701520944492798,-0.990027999743621,-20.79058799461604,flat_or_uncertain,False,no detectable trend,11
Mackenzie,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.040265037743322615,0.04120810554041056,-0.00011572272050127107,0.2732727354726319,0.729250683919396,0.006122711518409027,-0.00012931728550512434,-0.047619047619047616,0.7805448221723992,-0.28740248857822576,-6.035452260142741,flat_or_uncertain,False,no detectable trend,11
Mackenzie,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,13.660676509090907,13.080096000000001,-0.10594108458498018,226.9730503209485,0.39121835144132266,0.036983462693861886,-0.17215200000000097,-0.20346320346320346,0.19701520944492798,-0.7755185807560739,-16.285890195877553,flat_or_uncertain,False,no detectable trend,11
Mackenzie,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,4.378467074006905,4.360549897094552,-0.01545549342943406,35.498103094172386,0.28540824244803453,0.056816389368927286,-0.022380390432231206,-0.20346320346320346,0.19701520944492798,-0.35298868686684304,-7.412762424203705,flat_or_uncertain,False,no detectable trend,11
Mackenzie,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.04441391375944516,0.04459875104654279,-0.0004658953631625704,0.9824942274872807,0.23842714805582604,0.0687626954176905,-0.000649476170280841,-0.3593073593073593,0.01944737175151256,-1.0489851574125058,-22.028688305662627,flat_or_uncertain,False,no detectable trend,12
Mackenzie,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.029570285965108634,0.02976729248072127,-8.420987742492606e-05,0.19912687416019725,0.6000300635818796,0.01399610880039352,-6.907976529734391e-05,-0.047619047619047616,0.7805448221723992,-0.2847787049617621,-5.980352804197003,flat_or_uncertain,False,no detectable trend,12
Mackenzie,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,10.166633018181818,10.270368000000001,-0.08237993630717107,176.03863477267075,0.2072595161439985,0.07828705054869997,-0.1045440000000005,-0.3593073593073593,0.01944737175151256,-0.8102971373103004,-17.01623988351631,flat_or_uncertain,False,no detectable trend,12
Mackenzie,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,4.31483261386343,4.353297996727165,-0.018756048917460622,42.080137109170394,0.06698632769525505,0.15797918138378092,-0.018417030104802556,-0.36796536796536794,0.016542352747196835,-0.4346877525955002,-9.128442804505504,flat_or_uncertain,False,no detectable trend,12
Ob,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.11723120146016092,0.11944632091689564,0.0015729272991677075,-3.049857915414018,0.12939769452974717,0.11118468033390443,0.0014419853958764575,0.24675324675324675,0.11503559714073973,1.3417309381600435,28.17634970136091,flat_or_uncertain,False,no detectable trend,1
Ob,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.02837648636559313,0.02718903508897503,0.0002120093769964413,-0.3985043942167414,0.27810518167309267,0.05851500607714854,0.00025036372460397863,0.1948051948051948,0.21747455727039447,0.7471304736780432,15.689739947238904,flat_or_uncertain,False,no detectable trend,1
Ob,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,15.61600669090909,15.922656,0.1630716819875778,-312.7288249910788,0.13327261306640809,0.10909859311025433,0.15002181818181787,0.22943722943722944,0.14394595959507928,1.0442598112007118,21.929456035214947,flat_or_uncertain,False,no detectable trend,1
Ob,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,7.421662332908839,7.4988379733761255,0.024952620940997542,-42.820439931789714,0.09193780000950232,0.13545662933037733,0.024498563393356616,0.24675324675324675,0.11503559714073973,0.3362133686728595,7.06048074213005,flat_or_uncertain,False,no detectable trend,1
Ob,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.08112510747686141,0.0788128062352782,0.0008733044150605683,-1.6772733322475926,0.16314841278930275,0.09487241186861158,0.0007470254344426946,0.22943722943722944,0.14394595959507928,1.0764909190532082,22.60630930011737,flat_or_uncertain,False,no detectable trend,2
Ob,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.019831754078315996,0.019055414420617738,0.00010498907194150297,-0.19156374227590023,0.4423488016045326,0.02980078524711399,0.0001220814900084308,0.16883116883116883,0.2876167582552455,0.52939881932228,11.117375205767878,flat_or_uncertain,False,no detectable trend,2
Ob,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,12.369334254545457,12.108096,0.10200707939017498,-193.02192009757184,0.15460538774537733,0.0986406647215499,0.08388654545454521,0.2207792207792208,0.16029274039086885,0.8246772000092861,17.318221200195012,flat_or_uncertain,False,no detectable trend,2
Ob,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,6.504931566175904,6.509735801832701,0.017558511043865323,-28.849130420646922,0.1233123008490858,0.11459478945777345,0.012957395347938197,0.24675324675324675,0.11503559714073973,0.2699261454980618,5.668449055459298,flat_or_uncertain,False,no detectable trend,2
Ob,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.07199621833098056,0.06870123177946419,0.000988746577462189,-1.9188450153891368,0.06208736548728005,0.1633693154169118,0.0007397789662985277,0.26406926406926406,0.09079907642795323,1.3733312670906261,28.83995660890315,flat_or_uncertain,False,no detectable trend,3
Ob,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.017572593194261882,0.01763440099350875,0.00014000610002488033,-0.26432968920583466,0.20140101484710038,0.08025556145894502,9.542977106354926e-05,0.1774891774891775,0.26275316600189397,0.7967298763315003,16.731327402961508,flat_or_uncertain,False,no detectable trend,3
Ob,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,12.158310109090907,11.791008000000003,0.12370723704121973,-236.92621167340502,0.060175529027105434,0.16558683768564245,0.09347400000000006,0.25541125541125537,0.10236227652840134,1.0174706511945475,21.366883675085496,flat_or_uncertain,False,no detectable trend,3
Ob,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,5.869904769373071,5.826580593607158,0.021986475838126192,-38.399864330694015,0.048295360857136566,0.18113229947727547,0.017281398426608224,0.24675324675324675,0.11503559714073973,0.3745627348648526,7.865817432161905,increasing,True,detectable increasing trend,3
Ob,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.07584038558153061,0.06799752390781205,0.0011558801745040694,-2.2515243457824132,0.13635114139317103,0.1074856176932271,0.0010902845566265335,0.2813852813852814,0.07075900338074485,1.5240958568986502,32.00601299487166,flat_or_uncertain,False,no detectable trend,4
Ob,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.018561764450611997,0.017061881788349366,0.00017643341150343,-0.33668690961154435,0.3483764239802265,0.04407552091822242,0.00018484174956954759,0.2121212121212121,0.17796763426213033,0.9505206898453711,19.960934486752794,flat_or_uncertain,False,no detectable trend,4
Ob,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,12.564060218181817,11.696832,0.1424637940146809,-274.2867890303782,0.12132008806121265,0.11574897163341756,0.13662308571428586,0.29004329004329005,0.06215800261753044,1.1338993250646587,23.81188582635783,flat_or_uncertain,False,no detectable trend,4
Ob,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,5.940090190474902,5.812708886746852,0.02511656068837822,-44.63210475557464,0.11215707946506898,0.12132064257144656,0.023714903196371928,0.29004329004329005,0.06215800261753044,0.4228313019329793,8.879457340592566,flat_or_uncertain,False,no detectable trend,4
Ob,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.49917151171054885,0.4925507878399633,0.005566645267837499,-10.709268735080256,0.356462282281487,0.04265141804774048,0.004274061338852093,0.14285714285714285,0.3711989339777388,1.1151768755315892,23.418714386163373,flat_or_uncertain,False,no detectable trend,5
Ob,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.1228765950942504,0.11359784756400174,0.000834195945055416,-1.55677694027483,0.58563549449336,0.01512066588634972,0.0008208101090622782,0.047619047619047616,0.7805448221723992,0.6788892094670756,14.256673398808589,flat_or_uncertain,False,no detectable trend,5
Ob,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,52.27805585454546,51.9032448,0.5154795726708068,-985.640063718124,0.34425630180497413,0.04481773577139056,0.45014400000000165,0.1341991341991342,0.4020304086977944,0.98603432022231,20.706720724668507,flat_or_uncertain,False,no detectable trend,5
Ob,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,9.380589267103591,9.493718564857577,0.014229484152107653,-19.270477073165168,0.5126348045389926,0.02173590787818297,0.010729213435635673,0.10822510822510822,0.5030535233842987,0.1516907280229021,3.1855052884809436,flat_or_uncertain,False,no detectable trend,5
Ob,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.8917704293776094,0.9314598938685379,0.0009892953974724172,-1.1001758534331028,0.8161873210733266,0.002766201305909565,0.0015517182148170328,0.10822510822510822,0.5030535233842987,0.11093610697126088,2.329658246396478,flat_or_uncertain,False,no detectable trend,6
Ob,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.21891744566111238,0.21376895850698965,-0.0012543187511591847,2.7444882511201305,0.23688915552575757,0.0691989004174243,-0.001670242006699546,-0.16883116883116883,0.2876167582552455,-0.5729642730716353,-12.03224973450434,flat_or_uncertain,False,no detectable trend,6
Ob,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,82.8984672,86.06303999999997,0.07355093935629489,-65.19634919389978,0.8263731611801417,0.002463666670894362,0.14992941176470587,0.09090909090909091,0.5770090763883768,0.08872412463169753,1.8632066172656478,flat_or_uncertain,False,no detectable trend,6
Ob,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,10.727488443690893,10.823011320760198,0.0020045615853215796,6.691303691645892,0.8314895483663012,0.0023185983963386145,0.004454212754434726,0.11688311688311688,0.4680001686472355,0.01868621528555934,0.39241052099674617,flat_or_uncertain,False,no detectable trend,6
Ob,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.8398512959184309,0.879725568375628,0.002434694890391936,-4.062406865885732,0.6936511585894964,0.007922685878237967,0.0036661839955074438,0.08225108225108224,0.6157664135385533,0.2898959497025532,6.087814943753618,flat_or_uncertain,False,no detectable trend,7
